participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
XCKAFN,1,887,96,He drove,his,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,555,97,He was leaning against,his,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,584,98,John,gave,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,61,99,Five will be,listening,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1002,100,"The gate was double, one huge mass",of,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1468,101,I cant see any amount of talk getting you out of,this,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1497,102,Andy felt good when,he,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1271,103,Michael knew they never hit him and that,was,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,220,104,Steve,sat,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,793,105,Men,could,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,124,106,She,couldnt,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,127,107,She couldnt help feel,for,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1014,108,"The gathered villagers took a step back, almost as",one,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1490,109,I mostly just pick a dry white and drink,it,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1322,110,The last thing Alex,felt,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1427,111,He let Donald go and he,fell,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,726,112,His men will not follow,him,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,504,113,He,heaved,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,17,114,Helen,ran,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1656,115,They say he can breathe fire and kill a man with a single,word.,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,589,116,John gave Bernard a hard slap,on,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1407,117,From the moment we leave this spot be very careful,what,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1187,118,In,the,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1053,119,You know that I will do whatever you,ask,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1544,120,One by one,she,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,796,121,Men could be paid,to,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,279,122,The bored looking soldier continued looking,bored.,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1330,123,The,truck,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1460,124,I cant see,any,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,504,125,He,heaved,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1131,126,He folded his arms across his chest and put out his,lip.,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1595,127,If I have time,at,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1066,128,A,smile,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,463,129,There will be men to kill,either,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1203,130,In the morning at breakfast Mike,smiled,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1061,131,You shouldnt have been racing my,truck,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,871,132,Despite what Frank had told her,Ellen,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,490,133,Dont die of,cold,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,846,134,She would soon be found if she tried to,hide.,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,819,135,Jacques sighed and tried to move out of the,way.,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1592,136,If,I,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1527,137,Bob sat at the entrance to the warehouse and made,up,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,155,138,Alice is,looking,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1515,139,Billy knocked on the door and waited till he was,told,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,692,140,Whether Peter heard him or,not,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,734,141,Ill break your neck,if,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1331,142,The truck,was,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1574,143,He rose from his seat and stopped mid way,when,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,437,144,Tell,me,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,824,145,Jamie took a cigarette and,Andy,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,684,146,Underneath the table her hand,was,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1089,147,Finally Maria,sat,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,742,148,Ian gave Geoffrey,a,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,57,149,A tube train took,his,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1130,150,He folded his arms across his chest and put out,his,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,970,151,Run along home now and,bring,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,551,152,He smiled when she let out a big,yawn.,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,566,153,I was thinking of getting the band,together,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1697,154,I know Richard drinks a little too much and has a bit of,a,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,698,155,You give me,a,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,504,156,He,heaved,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1155,157,He was,built,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,39,158,This mans hair,is,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,352,159,He slammed the knife down on the,lamb.,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1389,160,Bruce is looking for,someone,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1045,161,You know better than to talk to your mother like,that.,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,333,162,He called,out,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1537,163,Brian sat down at an empty table and,began,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1525,164,Bob sat at the entrance to the warehouse,and,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,505,165,He heaved,his,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,36,166,Things were looking up,again.,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1531,167,Brian sat,down,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1545,168,One by one she,placed,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,542,169,He sighed and walked back to the,wood,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,763,170,Jimmy liked the fact they were,calling,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,820,171,Jamie,took,1,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,622,172,Charles felt sick to the pit of,his,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,358,173,He staggered into the chair at,his,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,903,174,He held his mother tight and she cried,into,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1641,175,The speaker turned to her with a smile and a bow,of,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,64,176,Gordon,felt,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,376,177,Let us leave,these,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,672,178,They,turned,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,504,179,He,heaved,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1140,180,He had another shock when they told him he,was,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,586,181,John gave Bernard,a,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,77,182,He needed putting in,his,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,91,183,Hes broken his,wrists,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1347,184,They stared at the black wall and,now,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,380,185,Let us leave these poor people in,peace.,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1576,186,He rose from his seat and stopped mid way when Joe,glared,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1043,187,You know better than to talk to your,mother,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1229,188,It is not the most fragrant of places but we,make,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1619,189,The police,officer,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,930,190,Ken just hoped he wasnt,taking,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1542,191,One,by,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,199,192,Looks like a walk,did,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,610,193,Andrew closed the,office,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,504,194,He,heaved,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1249,195,Let us give battle to these foreign snakes,once,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,835,196,Joseph walked into the office and removed,his,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1173,197,"I am trying, old man, but I would rather",kill,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,174,198,He probably doesnt,want,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,837,199,Joseph walked into the office and removed his flat,cap.,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1153,200,He put his hands in his pockets and leaned against the,truck.,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,391,201,William sat down and,tucked,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1606,202,Henry washed,his,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1424,203,He let Donald,go,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,125,204,She couldnt,help,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1709,205,If this were a movie instead of a book this would,be,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1443,206,He smiled again and felt like a man and not,just,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1318,207,The first knife caught in her skirt and she shook it,free.,2,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,687,208,Underneath the table her hand was gripping the,chair.,3,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,620,209,Charles felt sick to the,pit,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,211,210,Scott got up and,washed,4,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1448,211,Hes got the,ability,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,814,212,Jacques sighed and tried,to,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,382,213,Walter closed,the,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,1368,214,Why dont you tell me what,happened,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,924,215,His helmet was lost but he could still do,some,5,30.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,577,0,Arthur placed,the,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1093,1,Finally Maria sat down with a,cup,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1440,2,He smiled again and felt like a,man,3,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,988,3,She wound up,talking,3,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,500,4,"Good God, if you are","watching,",3,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1334,5,The truck was an older,version,4,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1378,6,Emma put her mug of,tea,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,646,7,Dexter opened his letter and found a,photograph,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1202,8,In the morning at breakfast,Mike,4,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1155,9,He was,built,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,270,10,She hid the,boxes,4,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,464,11,There will be men to kill either,way.,3,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1516,12,Billy knocked on the door and waited till he was told,to,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1557,13,The shout caught him,off,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,103,14,I dont want to hear,it.,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,3,15,Anne lost control,and,3,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1115,16,He drank too much at times,and,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,198,17,Looks like a,walk,1,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,1550,18,One by one she placed her teeth about their,necks,2,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,29,19,Roger,smiled,4,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,298,20,Youre,getting,4,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
AFQOFP,1,138,21,The campaign will pay for,itself.,5,27.0,Male,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,United Kingdom,United Kingdom
