participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
QAHFTR,1,1606,202,Henry washed,his,and,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,1424,203,He let Donald,go,win,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,125,204,She couldnt,help,move,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,1709,205,If this were a movie instead of a book this would,be,be,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,1443,206,He smiled again and felt like a man and not,just,a,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,1318,207,The first knife caught in her skirt and she shook it,free.,carefully,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,687,208,Underneath the table her hand was gripping the,chair.,knife,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,620,209,Charles felt sick to the,pit,pit,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,211,210,Scott got up and,washed,left,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,1448,211,Hes got the,ability,money,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,814,212,Jacques sighed and tried,to,to,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,382,213,Walter closed,the,the,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,1368,214,Why dont you tell me what,happened,to,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
QAHFTR,1,924,215,His helmet was lost but he could still do,some,what,21.0,Female,High school diploma/A-levels,English,United Kingdom,United Kingdom,United Kingdom
XCKAFN,1,577,0,Arthur placed,the,second,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1093,1,Finally Maria sat down with a,cup,book,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1440,2,He smiled again and felt like a,man,man,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,988,3,She wound up,talking,leaving,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,500,4,"Good God, if you are","watching,",not,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1334,5,The truck was an older,version,model,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1378,6,Emma put her mug of,tea,coffee,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,646,7,Dexter opened his letter and found a,photograph,stamp,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1202,8,In the morning at breakfast,Mike,she,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1155,9,He was,built,not,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,270,10,She hid the,boxes,snacks,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,464,11,There will be men to kill either,way.,bird,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1516,12,Billy knocked on the door and waited till he was told,to,to,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1557,13,The shout caught him,off,unaware,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,103,14,I dont want to hear,it.,it,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,3,15,Anne lost control,and,when,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1115,16,He drank too much at times,and,and,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,198,17,Looks like a,walk,win,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1550,18,One by one she placed her teeth about their,necks,spots,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,29,19,Roger,smiled,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,298,20,Youre,getting,not,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,138,21,The campaign will pay for,itself.,it,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,899,22,He held his mother,tight,tight,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,491,23,Dont die of cold,before,now,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1393,24,Bruce is looking for someone to take the,spare,chance,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1181,25,I shall have a victory and,I,defeat,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,616,26,Charles,felt,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1586,27,He sat his son up on the table,and,and,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,540,28,He sighed and walked back,to,to,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,904,29,He held his mother tight and she cried into,his,his,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1112,30,He drank too,much,much,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1670,31,He came back to his senses when he heard his dad stand up to,him.,fight,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,100,32,I dont,want,know,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,513,33,He is,after,not,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,399,34,Alec stood against the wall,to,and,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1627,35,The police officer got out of the van and picked,up,up,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1207,36,In the morning at breakfast Mike smiled at the letter,he,box,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,782,37,Phil let him go and Charlie fell to,the,the,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1352,38,We,should,were,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,68,39,Gordon felt his anger build,up.,up,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,206,40,Sam felt proud when he,went,shook,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1235,41,James walked in to wake,Samuel,her,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1625,42,The police officer got out of the van,and,and,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1594,43,If I have,time,time,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,849,44,The brothers stood,up,up,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,675,45,They turned round just,as,in,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,504,46,He,heaved,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,538,47,He sighed and,walked,laughed,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,123,48,Ross sat back down and,shivered.,groaned,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,504,49,He,heaved,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1511,50,Billy knocked on the door and,waited,waited,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1126,51,He folded his arms across his,chest,chest,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1445,52,He smiled again and felt like a man and not just the,kid.,victim,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,394,53,William sat down and tucked into his,breakfast.,meal,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1458,54,I,cant,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,87,55,He uses his belt,on,when,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1296,56,Now the man is coming who will give it back to,me.,her,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1300,57,She threatened to leave,before,him,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1272,58,Michael knew they never hit him and that was,half,wrong,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1601,59,If I have time at the end Ill fill you,in,in,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1506,60,Billy,knocked,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1403,61,From the moment we leave this,spot,place,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1111,62,He drank,too,too,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,504,63,He,heaved,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,990,64,She wound up talking to,Barry,ryan,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,185,65,Ill give,him,you,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,366,66,I do not spare the birds a,killing.,wink,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,909,67,He went to the,door,store,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,240,68,Tom stood up,and,and,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,967,69,Run along,home,now,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,343,70,He sat down and began,to,scribbling,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1588,71,He sat his son up on the table and laid,his,him,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1107,72,He didnt seem to mind that she was screaming,in,her,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,504,73,He,heaved,wasn't,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1017,74,We shall,arrive,see,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1060,75,You shouldnt have been racing,my,your,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,208,76,Scott,got,was,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1630,77,The police officer got out of the van and picked up the two,cans.,criminals,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1604,78,If I have time at the end Ill fill you in on what,happened.,happened,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,506,79,He heaved his,shoulders,gun,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,852,80,The brothers stood up and came,down,over,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,629,81,Christopher groaned and lay his hands,across,on,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1306,82,She threatened to leave before and this time she just,had,ran,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1614,83,Henry washed his hands and sat on the seat in,front,the,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1348,84,They stared at the black wall and now,this,they,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1613,85,Henry washed his hands and sat on the seat,in,cushion,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1635,86,The speaker turned to her,with,and,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,549,87,He smiled when she let out,a,her,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1283,88,Alan told Jason he would just sit outside to,have,wait,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1469,89,I cant see any amount of talk getting you out of this,mess.,conundrum,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1706,90,If this were a movie instead of a,book,play,45.0,Female,Technical/community college,English,United States,United States,United States
XCKAFN,1,1551,91,One by one she placed her teeth about their necks,and,and,45.0,Female,Technical/community college,English,United States,United States,United States
