participant_id,trial_id,stimulus,best,worst,rt
909811,1,dropper - mantle; palm - tree; cylinder - round; steep - escape,palm - tree,steep - escape,13755
909811,2,formation - moped; marquee - lemur; floor - kitchen; bottle - glass,bottle - glass,formation - moped,39481
909811,3,style - family; agitator - pluralist; caravan - shrew; dragonfly - hummingbird,dragonfly - hummingbird,caravan - shrew,27433
909811,4,blade - knife; dragonfly - insect; sitar - precipice; flower - fruit,blade - knife,sitar - precipice,17812
909811,5,cone - hill; sidewinder - formal; bedroom - diner; back - enemy,cone - hill,sidewinder - formal,19901
909811,6,baby - mother; seeker - punjabi; light - shed; chair - table,baby - mother,seeker - punjabi,25325
909811,7,goose - mallard; gull - insect; insect - rodent; barn - mug,goose - mallard,barn - mug,16532
909811,8,ancient - pod; cobweb - spider; camper - offender; nave - calypso,camper - offender,ancient - pod,45496
909811,9,black - violet; junior - son; house - poster; field - squirrel,black - violet,field - squirrel,12727
909811,10,drunkard - jetty; arab - dimmer; basement - attic; cucumber - tea,basement - attic,arab - dimmer,13651
909811,11,reeve - pulp; shell - garden; western - stob; parrot - reptile,parrot - reptile,western - stob,26848
909811,12,piste - gurkha; costume - ocean; bouillon - shark; arch - concrete,piste - gurkha,arch - concrete,20297
909811,13,squire - milanese; empress - tails; equal - hold; walker - dunlin,squire - milanese,walker - dunlin,33171
909811,14,camera - mallard; extrovert - aphid; sander - carmelite; story - falcon,sander - carmelite,story - falcon,80419
909811,15,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,15086
909811,16,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,16031
909811,17,wasp - bee; clothes - sock; spread - grasp; local - mother,wasp - bee,spread - grasp,17166
909811,18,pastry - bedroom; byway - stamp; sketch - draw; turnip - bitch,sketch - draw,turnip - bitch,16316
909811,19,hat - jean; button - doll; hotel - pavement; bathroom - thread,hat - jean,bathroom - thread,17058
909811,20,rail - train; lamb - snow; terrace - abm; squid - octopus,squid - octopus,terrace - abm,11963
909811,21,strand - string; biochemist - scrutineer; airplane - communist; mallard - gearbox,strand - string,airplane - communist,13067
909811,22,hawk - pelican; bottom - floor; patient - nurse; compass - spring,patient - nurse,bottom - floor,18413
909811,23,friend - lady; suitcase - luggage; inhaler - volcano; japan - china,friend - lady,inhaler - volcano,11758
909811,24,burger - dessert; shirt - skirt; pharmacist - escarpment; rice - soup,shirt - skirt,pharmacist - escarpment,8065
909811,25,harbour - ship; shore - line; bank - vault; paperclip - staple,paperclip - staple,shore - line,10052
909811,26,cafe - spiral; square - bomb; building - zombie; polyester - cotton,polyester - cotton,building - zombie,16524
909811,27,domine - crocodile; step - swimsuit; captive - candy; beef - tomato,domine - crocodile,captive - candy,32694
909811,28,nettle - pinto; dunlin - hotel; swift - bar; sociologist - nondescript,sociologist - nondescript,dunlin - hotel,70146
909811,29,bib - painter; crocodile - mall; crow - gull; formation - accompanist,crow - gull,crocodile - mall,13021
909811,30,cello - bass; roebuck - printer; dessert - meat; barrel - meat,cello - bass,roebuck - printer,40911
909811,31,hawk - owl; carton - box; shed - contact; chicken - knit,hawk - owl,shed - contact,13524
909811,32,aircraft - fly; truck - driver; riverside - predecessor; sign - stocking,sign - stocking,riverside - predecessor,22808
909811,33,hedge - puffer; cocktail - dandelion; dog - silver; car - tongue,cocktail - dandelion,dog - silver,19682
909811,34,drum - span; foreman - jurist; airplane - wing; circle - snake,circle - snake,drum - span,21142
909811,35,cole - gymnastics; guitar - string; jean - shirt; parsley - spice,parsley - spice,cole - gymnastics,12539
909811,36,microscope - cove; brick - dress; bar - diner; steep - jelly,bar - diner,steep - jelly,20200
909811,37,office - rocket; koala - tanker; hotel - restaurant; oboe - flute,oboe - flute,koala - tanker,21358
909811,38,treacle - pilgrim; dessert - head; architecture - table; cattle - sheep,cattle - sheep,treacle - pilgrim,12889
909811,39,bucket - insect; crocodile - alligator; herb - garden; apple - cherry,crocodile - alligator,herb - garden,10080
909811,40,gull - mill; brand - call; sander - oca; fish - rocket,gull - mill,sander - oca,20166
909811,41,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,tulip - grass,14952
909811,42,building - sandwich; messuage - wanton; orderly - college; goose - fight,building - sandwich,goose - fight,64118
909811,43,stump - puzzle; hostess - restaurant; bay - water; system - beer,bay - water,system - beer,19308
909811,44,spawn - gig; westerner - ordnance; blue - pink; foot - leg,foot - leg,spawn - gig,13663
909811,45,kali - bedsit; permit - plain; palace - guard; animal - bear,animal - bear,kali - bedsit,26674
909811,46,pet - terrier; restaurant - man; parakeet - railhead; carrot - potato,pet - terrier,restaurant - man,6949
909811,47,draw - wing; can - coke; factory - worker; cream - milk,cream - milk,draw - wing,24703
909811,48,amphibian - insect; sugar - coffee; concert - musician; bath - bed,bath - bed,sugar - coffee,10555
909811,49,ash - ashtray; lizard - reptile; circle - wig; copier - machine,copier - machine,ash - ashtray,37574
909811,50,post - office; black - yellow; electrician - wire; derelict - tutu,black - yellow,derelict - tutu,15596
909811,51,pop - soda; stew - soup; chimpanzee - snake; minor - major,pop - soda,chimpanzee - snake,8765
909811,52,sibling - brother; button - sticker; orange - raspberry; orange - violet,button - sticker,orange - violet,19077
909811,53,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,8290
909811,54,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,airplane - storch,11021
909811,55,dandelion - plant; grey - yellow; fruit - orange; antbird - stocker,dandelion - plant,antbird - stocker,7413
1046339,1,apple - cherry; paddy - wagon; paddy - flower; saddle - ride,apple - cherry,saddle - ride,31089
1046339,2,carrot - memorial; sidewinder - limousine; magazine - book; flamingo - hummingbird,magazine - book,sidewinder - limousine,36437
1046339,3,lime - tongue; pillow - tundra; bridge - span; blackburn - homestead,bridge - span,blackburn - homestead,33109
1046339,4,successor - liberian; mug - vehicle; cafe - restaurant; orange - violet,cafe - restaurant,mug - vehicle,25226
1046339,5,woodcock - basketball; phone - call; beach - sand; art - paint,beach - sand,woodcock - basketball,33350
1046339,6,club - hockey; anteater - ant; brother - mother; saloon - bar,saloon - bar,club - hockey,40394
1046339,7,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,baker - pretzel,26561
1046339,8,claw - cat; atlas - map; petal - plant; plant - skate,atlas - map,plant - skate,17579
1046339,9,lapel - collar; nut - motorcycle; beef - pepper; flower - yellow,lapel - collar,nut - motorcycle,16566
1046339,10,bench - game; vault - lock; collar - tiger; cobra - maze,vault - lock,collar - tiger,35681
1046339,11,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,19041
1046339,12,aircraft - pilot; devil - buckeye; tractor - trailer; ice - sheep,tractor - trailer,ice - sheep,22212
1046339,13,china - dish; hawk - insect; blackbird - fishmonger; garden - house,china - dish,garden - house,24350
1046339,14,gooseberry - steep; insect - stork; bungee - ride; snail - shell,snail - shell,gooseberry - steep,18990
1046339,15,bug - spider; black - skirt; goose - gander; sapphire - aunt,goose - gander,sapphire - aunt,15370
1046339,16,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,8972
1046339,17,cross - ass; adder - pushchair; rabbi - toothbrush; barrier - ice,cross - ass,adder - pushchair,70143
1046339,18,spice - pintail; apartment - child; surface - people; guy - stand,guy - stand,spice - pintail,37790
1046339,19,towel - wigeon; seashore - shell; cross - mug; hummingbird - insect,hummingbird - insect,towel - wigeon,26007
1046339,20,line - lunch; mint - jelly; shade - yellow; cup - horn,shade - yellow,line - lunch,27390
1046339,21,hand - stand; swift - bar; chimpanzee - snake; teatime - drumlin,chimpanzee - snake,swift - bar,41844
1046339,22,lobe - trailer; shell - garden; jacket - jean; trailer - spoonbill,jacket - jean,lobe - trailer,22709
1046339,23,fanatic - commissioner; reeve - pulp; goose - locomotive; bagel - shop,fanatic - commissioner,bagel - shop,32885
1046339,24,saltine - cracker; baggage - luggage; patient - nurse; bedroom - diner,baggage - luggage,bedroom - diner,23798
1046339,25,breakfast - lunch; sheep - wool; pintail - elevation; strip - course,breakfast - lunch,pintail - elevation,23442
1046339,26,costume - shirt; bulldozer - valerian; garage - garden; float - athenaeum,costume - shirt,bulldozer - valerian,38250
1046339,27,banana - cherry; bride - wedding; guy - kiss; grape - rainbow,banana - cherry,grape - rainbow,24863
1046339,28,kitten - needle; station - theatre; restaurant - man; beard - hair,beard - hair,restaurant - man,18258
1046339,29,redshank - pickup; brick - dress; magnet - system; meat - king,meat - king,magnet - system,45695
1046339,30,orchid - shifter; sap - syrup; launch - rocket; moose - deer,sap - syrup,orchid - shifter,23378
1046339,31,bailiff - nominee; tattoo - plaque; reef - coral; memorial - rope,reef - coral,tattoo - plaque,19044
1046339,32,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,13292
1046339,33,foot - train; mink - slide; bathroom - garden; potato - tomato,potato - tomato,mink - slide,20188
1046339,34,berg - garbage; lingerie - attic; dermatologist - pollard; copier - machine,copier - machine,lingerie - attic,29946
1046339,35,dinner - lunch; friend - guy; scree - stein; fountain - hill,friend - guy,fountain - hill,17366
1046339,36,ceiling - floor; tit - freezer; brick - ceiling; gal - girl,gal - girl,tit - freezer,15231
1046339,37,ceiling - roof; cord - telephone; clamp - tool; female - square,clamp - tool,female - square,36538
1046339,38,erne - beard; duck - outfit; stamp - card; ball - glory,stamp - card,duck - outfit,27174
1046339,39,dolmen - harmonium; ditch - concert; ceiling - window; moorhen - register,dolmen - harmonium,moorhen - register,27304
1046339,40,porch - ruin; ipod - rope; tourist - camera; barn - mug,tourist - camera,porch - ruin,30528
1046339,41,blue - poster; hay - stonechat; pepper - soup; hazard - sour,blue - poster,hazard - sour,27900
1046339,42,reptile - rodent; fruit - salad; black - violet; mop - floor,black - violet,mop - floor,20785
1046339,43,friar - monk; racket - tennis; dinner - room; smut - manor,friar - monk,smut - manor,20046
1046339,44,amphibian - frog; java - tofu; cafe - spiral; bryophyte - campanile,amphibian - frog,cafe - spiral,18905
1046339,45,ceiling - mug; captain - boss; narcissus - bloomer; soup - wool,captain - boss,soup - wool,20847
1046339,46,angelica - breaker; cauliflower - broccoli; circle - wimp; sticker - track,cauliflower - broccoli,circle - wimp,18723
1046339,47,dress - outfit; bodywork - bluebell; electrician - ring; billboard - sign,billboard - sign,electrician - ring,36427
1046339,48,feline - kitten; salt - pepper; dough - doughnut; associate - liza,feline - kitten,associate - liza,21381
1046339,49,nettle - pinto; dessert - orange; linen - shark; ceiling - door,dessert - orange,linen - shark,34636
1046339,50,flower - pink; mask - face; chaffinch - bedroom; dragonfly - insect,dragonfly - insect,chaffinch - bedroom,21699
1046339,51,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,sandwich - dale,14791
1046339,52,victor - crazy; pillow - salad; jar - jelly; lobster - crab,lobster - crab,pillow - salad,23471
1046339,53,parlour - woodcock; poster - tank; boat - shore; cabbage - vegetable,cabbage - vegetable,parlour - woodcock,18061
1046339,54,chicken - mammal; insect - plant; clothes - wear; radio - draw,chicken - mammal,radio - draw,28399
1046339,55,square - bomb; electrician - wire; porcelain - doll; boxer - bath,porcelain - doll,electrician - wire,27979
1195801,1,freezer - refrigerator; berry - fruit; cow - table; ceramic - church,freezer - refrigerator,cow - table,11286
1195801,2,piano - key; plug - spinach; comedian - actor; till - layer,comedian - actor,piano - key,18254
1195801,3,motor - vehicle; spot - stick; snow - fruit; clamp - tool,motor - vehicle,snow - fruit,14566
1195801,4,pedal - bike; chocolate - rock; federalist - psalmist; trunk - scientist,federalist - psalmist,trunk - scientist,23575
1195801,5,comet - trunk; door - skyscraper; hip - fireplace; gravy - boat,door - skyscraper,hip - fireplace,18270
1195801,6,key - lock; roadrunner - guinness; study - catholic; digger - mall,digger - mall,study - catholic,31375
1195801,7,niacin - grotto; shirt - skirt; factory - worker; green - phone,shirt - skirt,factory - worker,10340
1195801,8,ring - bell; violet - yellow; carrot - potato; vip - zionist,vip - zionist,violet - yellow,28894
1195801,9,bedroom - ceiling; bedroom - door; mother - son; orange - shop,mother - son,orange - shop,16350
1195801,10,hippo - wrapper; surgeon - trailer; wrench - monkey; squire - milanese,squire - milanese,wrench - monkey,12430
1195801,11,steamship - chimpanzee; valve - hotel; pumpkin - valley; sander - carmelite,sander - carmelite,steamship - chimpanzee,32511
1195801,12,coconut - bootstrap; lettuce - tomato; green - grey; snake - taxi,lettuce - tomato,snake - taxi,12086
1195801,13,laser - beam; lounge - help; streptococcus - silage; hominid - sweep,laser - beam,lounge - help,15598
1195801,14,cheetah - giraffe; fish - rocket; microscope - cove; clothes - dress,clothes - dress,fish - rocket,14791
1195801,15,launch - loach; monastery - monk; pin - truck; hummingbird - nest,pin - truck,hummingbird - nest,15021
1195801,16,pin - wing; pole - vault; orange - raspberry; chocolate - squirrel,pole - vault,chocolate - squirrel,13991
