participant_id,age,trial_order,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10
150783,41.0,8,left,right,up,down,behind,lost,side,hand,foot,finger,arm
150783,41.0,9,vodka,rum,cocktail,coke,lemonade,alcohol,russia,water,strong,gin,flavoured
150783,41.0,10,pouch,magic,kangaroo,intestines,bag,joey,ouch,purse,drawstring,velvet,denim
150783,41.0,11,circus,elephant,nan,mallet,acrobat,strongman,clown,tent,crowd,laughter,boring
150783,41.0,12,subtract,minus,take,deduct,addition,maths,away,calculator,reduce,lessen,small
150783,41.0,13,little,small,dog,lamb,cat,minute,tiny,mouse,stuart,short,tall
150783,41.0,14,choir,sing,song,people,crowd,long,church,wives,wine,boring,tune
1527,72.0,0,allergy,antibiotics,illness,wasps,insects,nan,penicillin,antihistamine,eggs,swelling,sneeze
1527,72.0,1,achievement,proud,goals,progress,exams,cup,rosette,trying,tremendous,struggle,winner
1527,72.0,2,racket,noise,clamour,shouting,pandemonium,chaos,fiddle,con,scam,money,trick
1527,72.0,3,addition,extra,plus,maths,sum,more,plenty,subtraction,cumulative,division,multiplication
1527,72.0,4,squeal,shout,brakes,noise,pain,mouse,high,joy,laughter,oil,cry
1527,72.0,5,builder,house,bob,bricks,ladders,dungarees,bum,architect,construction,cement,roof
1527,72.0,6,onion,vegetable,soup,root,carrot,garlic,stew,soil,spring,red,bulb
1527,72.0,7,bulletin,noticeboard,reminder,recent,news,latest,information,paper,notice,management,warning
1527,72.0,8,clamp,wheels,down,fine,metal,vice,tight,strong,grip,tool,hold
1527,72.0,9,psychology,mind,freud,skinner,behaviour,social,study,emotions,genetics,animal,human
1527,72.0,10,neighbor,next,by,beside,house,good,live,samaritan,television,australian,soap
1527,72.0,11,appliance,kitchen,gadget,oven,dryer,washing,machine,kettle,microwave,help,white
1527,72.0,12,briefcase,papers,leather,sandwiches,buckle,lock,brown,strap,compartments,work,office
1527,72.0,13,blackboard,teacher,chalk,dust,writing,surface,easel,class,rubber,school,old
1527,72.0,14,sway,waver,rock,faint,sea,dance,side,dizzy,unwell,collapse,floor
162749,51.0,0,roll,bacon,hill,bap,sushi,gambol,push,cigarette,sausage,fall,round
162749,51.0,1,thumb,finger,digit,up,hand,okay,hike,emoji,happy,nail,foot
162749,51.0,2,punch,hit,box,hurt,sad,bowl,judy,smack,fight,upset,cry
162749,51.0,3,outline,line,pen,pencil,chalk,summary,short,story,trace,tell,speak
162749,51.0,4,talent,actor,actress,clever,artist,clown,singer,lawyer,solicitor,accountant,doctor
162749,51.0,5,kettle,boil,cup,saucer,tea,coffee,chocolate,horlicks,ovaltine,water,soup
162749,51.0,6,active,run,move,speed,fast,winner,gym,exercise,pilates,zumba,box
162749,51.0,7,uncooked,raw,naked,bare,plain,fresh,natural,,clean,open,frozen
162749,51.0,8,nylons,tights,stockings,fishnets,legs,warmth,sexy,dress,plain,black,winter
162749,51.0,9,noose,rope,hang,sad,death,witch,pagan,christian,roman,suicide,reaper
162749,51.0,10,winding,turn,wind,air,toy,laugh,wool,spin,around,circle,gesture
162749,51.0,11,private,secret,hide,shy,coy,club,unopened,keep,diary,book,read
162749,51.0,12,wide,open,large,big,water,sea,long,tall,lanky,fat,
162749,51.0,13,worm,wiggle,ground,bird,sun,mud,split,robin,tape,book,blind
162749,51.0,14,trailer,caravan,truck,car,travel,holiday,move,home,behind,luggage,advert
165440,27.0,0,trailer,park,movie,game,tractor,slow,lorry,transport,walking,path,product
165440,27.0,1,roll,dodge,skate,call,bank,move,progress,dice,number,range,ball
165440,27.0,2,active,activity,sport,fitness,health,current,button,switch,live,on,lever
165440,27.0,3,talent,show,contest,competitiveness,ability,workforce,impressive,showmanship,meritocracy,value,contribution
165440,27.0,4,noose,hang,piracy,medieval,execution,gallows,guillotine,criminal,vigilante,sentenced,saddam
165440,27.0,5,uncooked,raw,chicken,meat,illness,poisoning,cold,dangerous,storage,cooking,contamination
165440,27.0,6,worm,underground,slimy,raining,outdoors,grass,fertiliser,birds,insects,woodlands,wildlife
165440,27.0,7,outline,silhouette,describe,policy,explain,sketch,rough,concept,notes,simple,writing
165440,27.0,8,nylons,tights,nan,clothing,shopping,ripped,black,dress,cold,smooth,feet
165440,27.0,9,kettle,boiling,brew,burns,water,steaming,coffee,limescale,protest,bell,bubbling
165440,27.0,10,thumb,drive,war,up,hitchhiker,fingers,broken,nails,grip,ugly,dexterity
165440,27.0,11,winding,pier,path,trail,fishing,roads,annoying,lost,outside,meandering,incoherent
165440,27.0,12,private,eye,confidential,secret,investigator,rank,company,road,letters,information,conversation
165440,27.0,13,punch,up,judy,knockout,defense,boxing,joke,drink,abuse,swing,smash
165440,27.0,14,wide,load,fat,belligerent,range,wingspan,array,variety,lost,landscape,dense
167236,41.0,0,soil,earth,worm,plants,flowers,moist,compost,snail,brown,dark,mucky
167236,41.0,1,savior,saint,rescue,hero,help,helper,mission,assist,assistance,aid,rescuer
167236,41.0,2,meteor,crator,space,alien,destructive,galaxy,comet,rocks,flying,atmosphere,dark
167236,41.0,3,balcony,outside,edge,garden,air,open,door,bench,washing,space,flat
167236,41.0,4,stick,thin,tree,wood,long,narrow,lollipop,glue,rubber,nan,adhesive
167236,41.0,5,shears,scissors,cut,blunt,foliage,plants,gardening,tools,knife,trim,tidy
167236,41.0,6,time,clock,fast,slow,speed,tick,tock,now,later,here,then
167236,41.0,7,sober,alcohol,alcoholic,pioneer,drink,dull,water,control,sombre,anonymous,alert
167236,41.0,8,attach,stick,put,create,add,include,join,hug,duo,two,badge
167236,41.0,9,tease,flirt,glimmer,entice,strip,porn,flirtatious,hope,desire,want,sexy
167236,41.0,10,tribute,honour,for,gift,keepsake,bonus,act,statement,respect,band,music
167236,41.0,11,survive,succeed,alive,win,life,live,thrive,age,conquer,overcome,battle
167236,41.0,12,journal,diary,book,magazine,entry,personal,newspaper,pen,jot,secret,private
167236,41.0,13,technician,specialist,technical,informed,advisor,engineer,teacher,job,lab,skilled,skill
167236,41.0,14,trombone,instrument,blow,trumpet,loud,band,music,startle,jolly,musical,musician
16865,48.0,0,transportation,car,bus,vehicle,driving,train,minibus,coach,passengers,driver,pilot
16865,48.0,1,loyal,honest,loving,reliable,committed,dedicated,companion,relationship,family,genuine,cohesive
16865,48.0,2,still,water,remaining,remains,same,brewing,unmoving,motionless,silent,always,ever-present
16865,48.0,3,boss,manager,hierarchy,director,supervisor,direct,managerial,chief,gaffer,game,instruct
16865,48.0,4,menthol,mint,eucalyptus,lozenge,vaping,cigarette,cold,medicine,flu,aniseed,flavour
16865,48.0,5,pole,north,south,polish,totem,dancing,ions,polarity,negative,positive,opposite
16865,48.0,6,intake,inlet,admissions,water,valve,breathe,children,school,employment,university,course
16865,48.0,7,piston,engine,mechanics,engineer,metal,aeroplane,rings,diesel,fuel,car,motor
16865,48.0,8,permission,allow,permit,enable,let,facilitate,derestrict,legal,policy,clearance,teacher
16865,48.0,9,zone,airway,area,location,restricted,atmosphere,,neighbourhood,london,emissions,traffic
16865,48.0,10,score,points,total,mark,exam,test,percentage,win,knife,paper,music
16865,48.0,11,unit,measurement,ounce,kg,weight,length,height,metres,wardrobe,cabinet,warehouse
16865,48.0,12,mold,fungus,green,black,dangerous,unhealthy,mushrooms,spores,damp,showers,windows
16865,48.0,13,bless,baptise,religion,baby,sneeze,house,dying,funeral,wedding,saying,controversy
16865,48.0,14,anchor,ship,metal,heavy,sea,water,hold,weight,still,waves,immobile
171120,58.0,0,publication,book,magazine,paper,picture,journalist,reading,color,interest,newspaper,words
171120,58.0,1,wreck,ship,tried,untidy,ruined,underwater,diving,fish,old,fascinating,cost
171120,58.0,2,amaze,startle,shock,please,achieve,complete,solve,surprise,incredulous,completed,finish
171120,58.0,3,tomato,fruit,red,sauce,leaves,stalk,grow,ketchup,sandwich,heritage,yellow
171120,58.0,4,past,ago,far,time,clock,history,gone,forgotten,overtake,missed,ancient
171120,58.0,5,repair,fix,mend,broken,relationship,brake,car,puncture,fuse,wire,reinstate
171120,58.0,6,infection,illness,germ,inoculation,cold,flu,contagion,health,people,groups,well
171120,58.0,7,shoulder,joint,ball,socket,body,arm,neck,pipe,solder,swing,break
171120,58.0,8,spider,legs,eight,black,hairy,colorful,deadly,big,poisonous,warning,austral
171120,58.0,9,rectangle,shape,four,equally,long,box,lid,store,colour,angle,degree
171120,58.0,10,riddle,pun,puzzle,difficult,funny,hard,joke,test,run,comedy,act
171120,58.0,11,believe,true,feelings,lie,agree,disagree,encourage,love,feeling,objectivity,strength
171120,58.0,12,wish,hope,long,pine,want,get,work,imagine,agree,well,penny
171120,58.0,13,cinema,picture,movie,sound,popcorn,hot-dog,feature,star,film,reel,oscar
171120,58.0,14,chorus,birds,singers,songs,dawn,choir,lots,joined,delight,enjoy,sing
17298,64.0,0,addition,mathematics,sum,total,count,extension,addendum,appendix,increase,extra,plus
17298,64.0,1,squeal,whine,noise,scream,friction,brakes,pulley,child,animal,exclamation,irritating
17298,64.0,2,neighbor,local,adjacent,next,close,person,good,bad,community,boundary,kind
17298,64.0,3,bulletin,news,update,press,media,announcement,explanation,snippet,headline,presentation,short
17298,64.0,4,psychology,wellness,mental,psychiatry,nature,brain,personality,illness,medic,coach,mindfulness
17298,64.0,5,clamp,bracket,vice,bolt,press,hold,grip,tool,pipe,over-centre,strong
17298,64.0,6,racket,noise,mob,hooligans,consortium,din,chattering,shouting,loud,decibels,avoid
17298,64.0,7,builder,bob,house,home,jobbing,general,model,constructor,dirty,experienced,roofer
17298,64.0,8,blackboard,school,chalk,whiteboard,electronic,paint,display,cleaner,rubber,lessons,advertisement
17298,64.0,9,allergy,nan,avoid,pollen,foods,airborne,topical,treatment,skin,asthma,reaction
17298,64.0,10,achievement,pride,win,award,promotion,glow,happiness,major,completion,surmounted,climbed
17298,64.0,11,onion,layers,vegetable,grown,brown,cooking,pickled,tears,pelling,chopped,soup
17298,64.0,12,sway,rock,back,hampshire,swing,fro,wobble,drunk,breeze,list,roll
17298,64.0,13,briefcase,carrier,files,papers,pens,folders,business,man,lawyer,locks,handle
17298,64.0,14,appliance,dishwasher,drier,medical,prosthetic,aid,electronic,science,kitchen,white,repair
178690,31.0,0,right,left,good,up,down,moral,correct,tick,hand,tight,wing
178690,31.0,1,attire,dress,tuxedo,fancy,bow-tie,clothed,formal,establishment,ball,wedding,kilt
178690,31.0,2,year,new,age,birthday,yesteryear,time,month,century,decade,date,first
178690,31.0,3,snake,venom,slither,fangs,scales,squeeze,wrap,jungle,toilet,tongue,eyelids
178690,31.0,4,not,no,rejection,knot,wrong,going,decline,surprise,sarcasm,only,nothing
178690,31.0,5,nasty,cruel,disgusting,gross,rubbish,vile,naughty,sexy,bacteria,mould,gag
178690,31.0,6,sunrise,sun,sunset,hill,ocean,day,time,morning,alarm,awake,warmth
178690,31.0,7,peaceful,war,calm,tranquil,glade,river,quiet,time,slow,dove,rest
178690,31.0,8,beverage,beer,drink,condensation,relief,cold,refreshing,fizzy,food,meal,selection
178690,31.0,9,opening,door,weakness,forward,crack,defense,beginning,jar,action,weekend,film
178690,31.0,10,back,scratcher,breaker,behind,space,black,past,down,up,wards,broken
178690,31.0,11,joke,laugh,funny,comedy,comedian,just,racist,cards,stand,book,punchline
178690,31.0,12,loose,fit,escape,lips,feel,let,foot,goose,broken,bag,belt
178690,31.0,13,oatmeal,porridge,scotland,nutrition,flakes,crumble,old,history,filling,horse,box
178690,31.0,14,bird,word,wings,feathers,parrot,flip,beak,worms,chicks,nest,eggs
180268,45.0,0,best,good,achievement,trying,helping,price,happy,confident,,helpful,positive
180268,45.0,1,rifle,bad,guns,war,battle,conflict,history,nasty,evil,defending,help
180268,45.0,2,pet,dog,cat,love,happy,protectors,,soft,fur,luff,zoo
180268,45.0,3,trousers,pants,comfort,clothes,lucky,warmth,fashion,legs,suit,smart,cost
180268,45.0,4,wet,help,swimming,sad,rain,dry,cold,freezing,water,splash,winter
180268,45.0,5,anxious,worry,sadness,panic,fear,help,afraid,nervous,shaking,trembling,scared
180268,45.0,6,aunt,sister,friend,help,love,memories,,happy,family,relation,blood
180268,45.0,7,laugh,fun,happy,proud,joy,child,brother,friends,summer,beach,stars
180268,45.0,8,terrible,bad,sadness,memory,mess,untidy,panic,illness,worry,stress,anxious
180268,45.0,9,potato,tasty,jacket,chips,crisps,mash,food,dinner,lucky,irish,boats
180268,45.0,10,skinny,thin,food,cake,sweets,nourish,books,weight,eat,health,slim
180268,45.0,11,want,need,have,like,present,love,urge,friendship,comfort,happy,sun
180268,45.0,12,stuff,rubbish,gathering,mould,dirty,full,tat,skip,nan,recycle,sell
180268,45.0,13,silly,son,family,dog,pet,cat,animals,memory,people,daft,happy
180268,45.0,14,toilet,need,body,bathroom,wc,loo,lavatory,bog,bath,towel,clean
189694,59.0,0,stand,hand,upright,vertical,feet,straight,football,tolerate,sit,walk,wander
189694,59.0,1,bark,tree,cork,rough,dog,puppy,leaves,brown,silver,bush,cinnamon
189694,59.0,2,sales,representative,january,seasonal,sold,bargain,price,pressure,assistant,shop,store
189694,59.0,3,scapegoat,problem,blame,excuse,human,blaming,charge,boss,outlier,outsider,foolish
189694,59.0,4,switch,on,off,electrical,change,alter,whip,strap,branch,press,light
189694,59.0,5,acknowledge,accept,notice,praise,tell,,ignore,check,state,define,see
189694,59.0,6,rodeo,horse,show,pony,ride,jockey,fall,audience,crowd,circle,noise
189694,59.0,7,zoo,animal,cage,ticket,lion,zebra,bus,monkey,elephant,tiger,toy
189694,59.0,8,ribs,barbecue,adam,chinese,bone,meat,tasty,fatty,chest,cartridge,lungs
189694,59.0,9,oak,tree,axon,timber,wood,leaves,forest,copse,grow,old,ancient
189694,59.0,10,mosquito,pest,fly,malaria,buzz,bite,ouch,small,africa,sahara,sickness
189694,59.0,11,means,well-being,money,affluence,wealth,testing,welfare,benefits,interpreter,explore,nasty
189694,59.0,12,modest,demure,shy,conservative,reserved,unassuming,limited,small,traditional,humble,moderate
189694,59.0,13,chapter,section,division,part,book,segment,tome,pages,phase,stage,episode
189694,59.0,14,canvass,painting,art,drawing,material,frame,blank,corse,block,tarp,tent
196896,68.0,0,oar,paddle,boat,wooden,sculling,race,punt,canoe,kayak,varnished,striped
196896,68.0,1,sap,tree,oak,elm,rubber,bark,wood,resin,amber,rings,drip
196896,68.0,2,salesman,workforce,commission,products,pushy,aggressive,needy,man,woman,talkative,car
196896,68.0,3,radiator,white,metal,warm,hot,cold,temperature,room,comfortable,dry,pleasant
196896,68.0,4,pardon,biden,president,criminal,fraud,murderer,theft,burglar,sorry,beg,reprieve
196896,68.0,5,stocking,filler,red,christmas,presents,silk,denier,thick,woollen,net,replenishing
196896,68.0,6,retreat,withdraw,peaceful,cabin,woods,lake,healthy,mindful,contemplation,relax,yoga
196896,68.0,7,beginner,new,inexperienced,starter,office,work,trial,learning,training,simple,easy
196896,68.0,8,occupation,job,work,banker,police,accountant,fireman,nurse,doctor,busy,soldier
196896,68.0,9,relativity,theory,relationship,mass,velocity,acceleration,science,physics,particle,atomic,nuclear
196896,68.0,10,braces,elastic,trousers,wooden,steel,iron,mining,teeth,girl,boy,food
196896,68.0,11,claims,insurance,asserts,demands,suggests,compensation,denys,money,prize,expects,honest
196896,68.0,12,pad,flat,accommodation,tablet,paper,lined,unlined,pencil,pen,ink,foot
196896,68.0,13,brake,car,slow,stop,accident,damage,pad,disc,drum,cake,take
196896,68.0,14,buck,dollar,responsibility,blame,duck,luck,muck,uncle,puck,ruck,suck
19770,41.0,0,snake,reptile,slither,scales,fork,crawl,rattle,silent,deadly,venom,animal
19770,41.0,1,oatmeal,grain,food,healthy,porridge,plant,farming,fields,breakfast,filling,balanced
19770,41.0,2,opening,entrance,doorway,file,cave,cut,package,hole,crack,window,slab
19770,41.0,3,sunrise,dawn,light,orange,yellow,rays,brightness,fireball,morning,start,beginning
19770,41.0,4,beverage,drink,alcohol,cider,lager,glass,beer,pint,fizzy,bubbles,pub
19770,41.0,5,nasty,vile,criminal,hateful,disgusting,putrid,gross,rubbish,sick,refuse,despicable
19770,41.0,6,joke,funny,clown,laughter,fun,crass,humour,comedian,stage,cracker,witty
19770,41.0,7,right,correct,wrong,roads,handed,footed,left,turn,sure,truth,sided
19770,41.0,8,attire,clothes,suit,pants,dress,function,wedding,ties,shoes,formal,smart
19770,41.0,9,back,reverse,body,strong,spine,vertebrae,stuffed,wings,agreement,retreat,massage
19770,41.0,10,loose,untied,untidy,weak,dangerous,supple,carefree,relaxed,grip,laces,rope
19770,41.0,11,bird,flight,wings,beak,robin,light,hollow,singing,early,perch,nest
19770,41.0,12,year,date,days,months,earth,sun,time,birthday,long,age,annum
19770,41.0,13,not,no,never,incorrect,that,opposite,rarely,all,instead,other,rather
19770,41.0,14,peaceful,dove,tranquil,meadows,countryside,flowers,serene,wildlife,silence,meditation,rural
198272,27.0,0,onion,spring,salad,shrek,lettuce,cheese,meal,food,strong,red,white
198272,27.0,1,blackboard,black,chalk,school,teacher,eraser,squeak,children,pupil,learning,lesson
198272,27.0,2,briefcase,bag,documents,male,work,professional,corporate,luggage,storage,brown,leather
198272,27.0,3,achievement,goal,award,certificate,degree,university,congratulations,clever,hardworking,school,smart
198272,27.0,4,addition,maths,subtraction,multiply,divide,extra,more,surplus,equation,learning,plus
198272,27.0,5,neighbor,nan,friend,home,caring,nice,house,garden,postman,parcels,friendly
198272,27.0,6,squeal,pig,noise,loud,high,squeak,yelp,dog,cat,mouse,rat
