experiment,participant_id,age,trial_order,stimulus,response
open,109786,23.0,53,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,109786,23.0,54,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,109786,23.0,55,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,109786,23.0,56,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,109786,23.0,57,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,109786,23.0,58,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,109786,23.0,59,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,109786,23.0,60,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,109786,23.0,61,"The door is green. In this context, is the door blue?",no
open,109786,23.0,62,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,109786,23.0,63,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,109786,23.0,64,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,109786,23.0,65,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,109786,23.0,66,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",no
open,112912,42.0,1,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,112912,42.0,2,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,112912,42.0,3,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,112912,42.0,4,"The door is green. In this context, is the door blue?",no
open,112912,42.0,5,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,112912,42.0,6,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,112912,42.0,7,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,112912,42.0,8,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,112912,42.0,9,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,112912,42.0,10,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,112912,42.0,11,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,112912,42.0,12,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,112912,42.0,13,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,112912,42.0,14,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,112912,42.0,15,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,112912,42.0,16,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,112912,42.0,17,"The door is red. In this context, is the door red?",yes
open,112912,42.0,18,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,112912,42.0,19,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,112912,42.0,20,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,112912,42.0,21,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,112912,42.0,22,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,112912,42.0,23,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,112912,42.0,24,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",no
open,112912,42.0,25,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,112912,42.0,26,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,112912,42.0,27,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,112912,42.0,28,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,112912,42.0,29,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,112912,42.0,30,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,112912,42.0,31,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,112912,42.0,32,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,112912,42.0,33,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,112912,42.0,34,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,112912,42.0,35,"The door is green. In this context, is the door blue?",no
open,112912,42.0,36,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,112912,42.0,37,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,112912,42.0,38,"The door is green. In this context, is the door blue?",no
open,112912,42.0,39,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,112912,42.0,40,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,112912,42.0,41,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,112912,42.0,42,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,112912,42.0,43,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,112912,42.0,44,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,112912,42.0,45,"The door is red. In this context, is the door red?",yes
open,112912,42.0,46,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,112912,42.0,47,"The door is red. In this context, is the door red?",yes
open,112912,42.0,48,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,112912,42.0,49,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,112912,42.0,50,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,112912,42.0,51,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,112912,42.0,52,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,112912,42.0,53,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,112912,42.0,54,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,112912,42.0,55,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,112912,42.0,56,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,112912,42.0,57,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,112912,42.0,58,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,112912,42.0,59,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,112912,42.0,60,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,112912,42.0,61,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,112912,42.0,62,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,112912,42.0,63,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,112912,42.0,64,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,112912,42.0,65,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,112912,42.0,66,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,124411,34.0,1,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,124411,34.0,2,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,124411,34.0,3,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,124411,34.0,4,"The door is red. In this context, is the door red?",yes
open,124411,34.0,5,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,124411,34.0,6,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,124411,34.0,7,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,124411,34.0,8,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",no
open,124411,34.0,9,"The door is red. In this context, is the door red?",yes
open,124411,34.0,10,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,124411,34.0,11,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,124411,34.0,12,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,124411,34.0,13,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,124411,34.0,14,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,124411,34.0,15,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,124411,34.0,16,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,124411,34.0,17,"The door is green. In this context, is the door blue?",no
open,124411,34.0,18,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,124411,34.0,19,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
