participant_id,age,gender,education,handedness,country_of_residence,years_spent_in_countries_of_residence,stimulus,response,rt,rt_measure
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Correct,5399,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,2330,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,1445,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,2327,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Neither,8042,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,1693,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,4595,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,3120,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,1919,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2468,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,4708,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2358,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2396,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,2792,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,4118,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,3096,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,2602,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,3002,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3371,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3017,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,3015,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,3714,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,5727,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,4592,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,4009,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,4867,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,6127,keypress
8bd21f644709ab64fb83be9f22a08d4f,52,Female,Tertiary,R,Sweden,13,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,2504,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,3533,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,2336,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,11244,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,3492,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,2479,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,6874,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,5500,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,2438,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2409,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,2023,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,1813,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,7268,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2724,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2217,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,10749,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,5535,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,5324,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,2754,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,7348,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,9201,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3143,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Correct,4387,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,3896,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,3295,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,4111,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,4303,keypress
8d4e91ccd7cf7b3c7c46b46b38f06027,31,Male,Tertiary,R,Sweden Germany,8,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,5108,keypress
