"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
4,58,"serbatoio","SUPESCITOLO","POZZETALITO",2,"Correct",1416,"keypress"
4,59,"caramella","GUTONERTITA","TIELATILLINA",1,"Incorrect",1244,"keypress"
4,60,"agonia","MORTUMAZITA","CUOCETTOLA",1,"Correct",1452,"keypress"
4,61,"credenza","TINFETIOLIA","BONSCETTIA",2,"Correct",3971,"keypress"
4,62,"stampo","SDRASTELLO","SPONATENTALISMO",1,"Incorrect",3193,"keypress"
4,63,"faro","LUMITATRO","MAFIDAMATO",1,"Correct",1001,"keypress"
4,64,"opuscolo","DÉPLIOTIO","SCIOCOLTAZIO",1,"Correct",1373,"keypress"
4,65,"macello","BACINGINEO","BOVIACCAMENTO",2,"Correct",3665,"keypress"
4,66,"capezzolo","AMANIMARISMO","BACINGINEO",2,"Correct",2467,"keypress"
4,67,"mucca","AFFOGNITURA","BOVACCIETTA",2,"Correct",1686,"keypress"
4,68,"malaria","VACIDEMINA","SUONONELLA",1,"Correct",1513,"keypress"
4,69,"sentimento","AMANIMARISMO","SDEGNATISMO",1,"Correct",1453,"keypress"
4,70,"pianta","TAPOSTOIONA","ERBACOLATURA",2,"Correct",2066,"keypress"
4,71,"padella","CUOCETTOLA","VACEFALINA",1,"Correct",1690,"keypress"
4,72,"industria","FRITIENDOLA","TECNOLICENZA",2,"Correct",1347,"keypress"
4,73,"pelliccia","MAAZELLARIA","BOVISELETTA",2,"Correct",1726,"keypress"
4,74,"disprezzo","GHIOTOSTALMENTO","SDEGNATISMO",2,"Correct",2094,"keypress"
4,75,"bibita","GENAMORENZA","BEVERCHIETTA",2,"Correct",1834,"keypress"
4,76,"allergia","NUTRONATEZZA","TINFETIOLIA",2,"Correct",2155,"keypress"
4,77,"emicrania","NUVOLTANZA","ACUFEROIDIA",1,"Incorrect",2136,"keypress"
4,78,"matita","VACIDEMINA","TOPISEGNATURA",2,"Correct",1561,"keypress"
4,79,"benda","GUARIOGRANDOLA","ERBACOLATURA",1,"Correct",1146,"keypress"
4,80,"incentivo","POZZETALITO","VORICIPANZIO",1,"Incorrect",2422,"keypress"
4,81,"collera","PECCANNIA","IRIBOLENZA",2,"Correct",1684,"keypress"
5,1,"fungo","SUONANELLO","GHIOTOSTALMENTO",2,"Correct",3063,"keypress"
5,2,"violino","SUONANELLO","BACINGINEO",1,"Correct",1521,"keypress"
5,3,"tromba","FRITIENDOLA","SUONONELLA",2,"Correct",1500,"keypress"
5,4,"cranio","GROTOPSIANDOLO","BAMBITORIO",1,"Correct",1383,"keypress"
5,5,"stampo","LUMITATRO","SPONATENTALISMO",1,"Incorrect",1642,"keypress"
5,6,"panca","SEDINOCA","CUOCETTOLA",1,"Correct",1527,"keypress"
5,7,"sentimento","AMANIMARISMO","NIDORMIENDOLO",1,"Correct",1436,"keypress"
5,8,"massacro","UCCIDALOSAMENTO","OFFENDANTOSO",1,"Correct",1252,"keypress"
5,9,"vaiolo","INFETOTERO","MAFIDAMATO",1,"Correct",2415,"keypress"
5,10,"insulto","PESCHETTORIO","OFFENDANTOSO",2,"Correct",1250,"keypress"
5,11,"mensola","VAPOGELLA","TAPOSTOIONA",2,"Correct",3055,"keypress"
5,12,"carcassa","BOVETRITOLA","SEPOLLAIA",2,"Incorrect",2587,"keypress"
5,13,"lussuria","TINFETIOLIA","PECCANNIA",2,"Correct",1431,"keypress"
5,14,"risata","VESTICELLA","GUTONERTITA",2,"Correct",1307,"keypress"
5,15,"pervertito","SCIOCOLTAZIO","BRUFFEMIANDOLO",1,"Incorrect",1871,"keypress"
5,16,"benda","AFFOGNITURA","GUARIOGRANDOLA",2,"Correct",2690,"keypress"
5,17,"allergia","TIELATILLINA","TINFETIOLIA",1,"Incorrect",1514,"keypress"
5,18,"brezza","ERBACOLATURA","NUVOLTANZA",2,"Correct",2085,"keypress"
5,19,"bara","SEPOLLAIA","VACEFALINA",1,"Correct",1283,"keypress"
5,20,"insetto","NIDORMIENDOLO","BRUFFEMIANDOLO",2,"Incorrect",1203,"keypress"
5,21,"pentito","TRAVINCIMENTO","MAFIDAMATO",2,"Correct",1567,"keypress"
5,22,"opuscolo","MORCAVATTICO","DÉPLIOTIO",1,"Incorrect",2173,"keypress"
5,23,"puntura","BULICCHIRURA","VACEFALINA",1,"Incorrect",2153,"keypress"
5,24,"scarafaggio","MORCAVATTICO","BICCORERIANNO",2,"Incorrect",1646,"keypress"
5,25,"fischio","VORICIPANZIO","SCIOCOLTAZIO",2,"Correct",1336,"keypress"
5,26,"ginnasta","ATLETINATRICA","IRIBOLENZA",1,"Correct",1876,"keypress"
5,27,"manichino","POZZETALITO","TETRUCCIERICO",1,"Incorrect",1676,"keypress"
5,28,"macello","GRATTUGIENDOLO","BOVIACCAMENTO",2,"Correct",1875,"keypress"
5,29,"trionfo","TRAVINCIMENTO","FUMACOLIO",1,"Correct",1425,"keypress"
5,30,"cuscino","SDRASTELLO","GHIOTOSTALMENTO",1,"Correct",1543,"keypress"
5,31,"tabacco","FUMACOLIO","BAMAGOGO",1,"Correct",1485,"keypress"
5,32,"lampada","NUVOLTANZA","ILLUMITINA",2,"Correct",1261,"keypress"
5,33,"poltrona","DECOMODA","SOMMIRATOLA",2,"Incorrect",2093,"keypress"
5,34,"rinfresco","DÉPLIOTIO","BICCORERIANNO",2,"Correct",1224,"keypress"
5,35,"scodella","BONSCETTIA","FRITIENDOLA",1,"Incorrect",1142,"keypress"
5,36,"giocattolo","BAMBITORIO","CORTECNOLISMO",1,"Correct",1700,"keypress"
5,37,"pelliccia","BOVISELETTA","MORTUMAZITA",2,"Incorrect",1717,"keypress"
5,38,"bibita","BEVERCHIETTA","VACIDEMINA",1,"Correct",1390,"keypress"
5,39,"pasta","COTOLITELLA","MAAZELLARIA",2,"Incorrect",1472,"keypress"
5,40,"sciarpa","SEDINOCA","GIUBBIATOLA",2,"Correct",1113,"keypress"
5,41,"melma","AFFOGNITURA","PECCANNIA",1,"Correct",2242,"keypress"
5,42,"matita","BOVISELETTA","TOPISEGNATURA",2,"Correct",2709,"keypress"
5,43,"pentola","CUOCCELA","BEVERCHIETTA",1,"Correct",1901,"keypress"
5,44,"schiuma","VAPOGELLA","GUTONERTITA",1,"Correct",2748,"keypress"
5,45,"malaria","GIUBBIATOLA","VACIDEMINA",2,"Correct",1630,"keypress"
5,46,"abbondanza","NUTRONATEZZA","GUARIOGRANDOLA",2,"Incorrect",2904,"keypress"
5,47,"cucchiaio","LETTOLETTO","GRATTUGIENDOLO",1,"Incorrect",2365,"keypress"
5,48,"pettegolezzo","UFFAMALINALISMO","BUCCOLAIANDOLO",2,"Incorrect",1572,"keypress"
5,49,"patriota","ACUFEROIDIA","NASCOBILISTA",2,"Correct",1593,"keypress"
5,50,"statua","SOMMIRATOLA","SHAKESPEARIA",1,"Correct",1865,"keypress"
5,51,"faro","LUMITATRO","SDEGNATISMO",1,"Correct",1689,"keypress"
5,52,"gonna","TOPISEGNATURA","VESTICELLA",2,"Correct",1341,"keypress"
5,53,"gattino","UFFAMALINALISMO","BAIALININARLO",2,"Correct",1230,"keypress"
5,54,"serbatoio","POZZETALITO","SUPESCITOLO",1,"Correct",1590,"keypress"
5,55,"industria","TECNOLICENZA","SUONONELLA",2,"Incorrect",2251,"keypress"
5,56,"gelosia","GENAMORENZA","COTOLITELLA",2,"Incorrect",1639,"keypress"
5,57,"pianta","ERBACOLATURA","ATLETINATRICA",1,"Correct",947,"keypress"
5,58,"mucca","ILLUMINETTRIA","BOVACCIETTA",2,"Correct",1225,"keypress"
5,59,"collera","IRIBOLENZA","NUTRONATEZZA",1,"Correct",1252,"keypress"
5,60,"progresso","INFETOTERO","CORTECNOLISMO",1,"Incorrect",1764,"keypress"
5,61,"comodino","SPONATENTALISMO","LETTOLETTO",2,"Correct",1463,"keypress"
5,62,"feccia","DECOMODA","CAGOGNAZZA",2,"Correct",1201,"keypress"
5,63,"terrazzo","POSPICCIOLO","BOVIACCAMENTO",2,"Incorrect",1162,"keypress"
5,64,"orchestra","ILLUMITINA","MAAZELLARIA",1,"Incorrect",1761,"keypress"
5,65,"padella","BOVACCIETTA","CUOCETTOLA",2,"Correct",1352,"keypress"
5,66,"attrezzo","PESCHETTORIO","AMANIMARISMO",1,"Correct",1429,"keypress"
5,67,"agonia","NASCOBILISTA","MORTUMAZITA",2,"Correct",1597,"keypress"
5,68,"fascino","NEBBALLIANTO","AMAGGIOSCO",1,"Incorrect",1630,"keypress"
5,69,"caramella","TIELATILLINA","CAGOGNAZZA",2,"Incorrect",1092,"keypress"
5,70,"squalo","TETRUCCIERICO","SUPESCITOLO",1,"Incorrect",1526,"keypress"
5,71,"idolo","BAMAGOGO","UCCIDALOSAMENTO",1,"Correct",2208,"keypress"
5,72,"cesto","BUCCOLAIANDOLO","AMAGGIOSCO",2,"Incorrect",2304,"keypress"
5,73,"credenza","BONSCETTIA","TECNOLICENZA",2,"Incorrect",2535,"keypress"
5,74,"crepuscolo","NEBBALLIANTO","GROTOPSIANDOLO",2,"Incorrect",1127,"keypress"
5,75,"lampadina","TAPOSTOIONA","ILLUMINETTRIA",2,"Correct",2798,"keypress"
5,76,"incentivo","BAIALININARLO","VORICIPANZIO",2,"Correct",2052,"keypress"
5,77,"dentista","GENAMORENZA","BULICCHIRURA",1,"Incorrect",2135,"keypress"
5,78,"emicrania","CUOCCELA","ACUFEROIDIA",2,"Correct",3175,"keypress"
5,79,"commedia","BOVETRITOLA","SHAKESPEARIA",2,"Correct",1396,"keypress"
5,80,"disprezzo","POSPICCIOLO","SDEGNATISMO",2,"Correct",1115,"keypress"
5,81,"capezzolo","BACINGINEO","SDRASTELLO",1,"Correct",1212,"keypress"
6,1,"risata","GUTONERTITA","MORTUMAZITA",1,"Correct",14848,"keypress"
6,2,"pelliccia","BOVISELETTA","NASCOBILISTA",1,"Correct",14370,"keypress"
6,3,"padella","VACEFALINA","CUOCETTOLA",2,"Correct",5813,"keypress"
6,4,"pentola","BOVETRITOLA","CUOCCELA",2,"Correct",7197,"keypress"
6,5,"tromba","CUOCCELA","SUONONELLA",2,"Correct",4420,"keypress"
6,6,"cuscino","SCIOCOLTAZIO","SDRASTELLO",2,"Correct",4924,"keypress"
6,7,"lampada","COTOLITELLA","ILLUMITINA",2,"Correct",3324,"keypress"
6,8,"lampadina","VACIDEMINA","ILLUMINETTRIA",2,"Correct",3234,"keypress"
6,9,"agonia","MORTUMAZITA","CAGOGNAZZA",1,"Correct",4939,"keypress"
6,10,"gonna","ILLUMINETTRIA","VESTICELLA",2,"Correct",3519,"keypress"
6,11,"caramella","TIELATILLINA","MAAZELLARIA",1,"Correct",4796,"keypress"
6,12,"statua","SOMMIRATOLA","TIELATILLINA",1,"Correct",13150,"keypress"
6,13,"melma","ATLETINATRICA","AFFOGNITURA",2,"Correct",5373,"keypress"
6,14,"fascino","AMAGGIOSCO","CORTECNOLISMO",1,"Correct",7741,"keypress"
6,15,"poltrona","BONSCETTIA","DECOMODA",2,"Correct",5148,"keypress"
6,16,"manichino","BUCCOLAIANDOLO","TETRUCCIERICO",1,"Incorrect",7890,"keypress"
6,17,"cranio","GROTOPSIANDOLO","UFFAMALINALISMO",1,"Correct",10821,"keypress"
6,18,"mensola","TAPOSTOIONA","BULICCHIRURA",1,"Correct",11225,"keypress"
6,19,"feccia","SHAKESPEARIA","CAGOGNAZZA",2,"Correct",4998,"keypress"
6,20,"ginnasta","ATLETINATRICA","VAPOGELLA",1,"Correct",5041,"keypress"
6,21,"bara","BEVERCHIETTA","SEPOLLAIA",2,"Correct",4736,"keypress"
6,22,"mucca","BOVACCIETTA","ILLUMITINA",1,"Correct",3094,"keypress"
6,23,"lussuria","PECCANNIA","NUVOLTANZA",1,"Correct",2994,"keypress"
6,24,"macello","AMANIMARISMO","BOVIACCAMENTO",2,"Correct",7342,"keypress"
6,25,"gelosia","GENAMORENZA","AFFOGNITURA",1,"Correct",4664,"keypress"
6,26,"idolo","BAMAGOGO","NIDORMIENDOLO",2,"Incorrect",12448,"keypress"
6,27,"orchestra","BOVACCIETTA","MAAZELLARIA",2,"Correct",6395,"keypress"
6,28,"matita","ACUFEROIDIA","TOPISEGNATURA",2,"Correct",5370,"keypress"
6,29,"giocattolo","SPONATENTALISMO","BAMBITORIO",2,"Correct",4019,"keypress"
6,30,"schiuma","VAPOGELLA","NUTRONATEZZA",2,"Incorrect",7550,"keypress"
6,31,"puntura","VACEFALINA","FRITIENDOLA",2,"Incorrect",4446,"keypress"
6,32,"commedia","GUTONERTITA","SHAKESPEARIA",2,"Correct",4546,"keypress"
6,33,"terrazzo","POSPICCIOLO","LETTOLETTO",1,"Correct",5172,"keypress"
6,34,"incentivo","TETRUCCIERICO","VORICIPANZIO",1,"Incorrect",4623,"keypress"
6,35,"fungo","BICCORERIANNO","GHIOTOSTALMENTO",1,"Incorrect",8140,"keypress"
6,36,"fischio","SCIOCOLTAZIO","GROTOPSIANDOLO",1,"Correct",5991,"keypress"
6,37,"stampo","SPONATENTALISMO","OFFENDANTOSO",1,"Correct",11413,"keypress"
6,38,"pasta","COTOLITELLA","TOPISEGNATURA",1,"Correct",4357,"keypress"
6,39,"malaria","VACIDEMINA","IRIBOLENZA",1,"Correct",5865,"keypress"
6,40,"trionfo","TRAVINCIMENTO","DÉPLIOTIO",1,"Correct",3041,"keypress"
6,41,"violino","SUONANELLO","MORCAVATTICO",1,"Correct",3981,"keypress"
6,42,"sciarpa","SEPOLLAIA","GIUBBIATOLA",2,"Correct",3442,"keypress"
6,43,"capezzolo","BACINGINEO","TRAVINCIMENTO",1,"Correct",4532,"keypress"
6,44,"cucchiaio","GRATTUGIENDOLO","POSPICCIOLO",2,"Incorrect",15678,"keypress"
6,45,"attrezzo","PESCHETTORIO","GRATTUGIENDOLO",2,"Incorrect",6600,"keypress"
6,46,"sentimento","SDEGNATISMO","AMANIMARISMO",2,"Correct",2236,"keypress"
6,47,"pervertito","BRUFFEMIANDOLO","MAFIDAMATO",2,"Incorrect",2457,"keypress"
6,48,"panca","SEDINOCA","GENAMORENZA",1,"Correct",2955,"keypress"
6,49,"carcassa","SEDINOCA","BOVETRITOLA",1,"Incorrect",4527,"keypress"
6,50,"scarafaggio","MORCAVATTICO","BACINGINEO",2,"Incorrect",3443,"keypress"
6,51,"patriota","VESTICELLA","NASCOBILISTA",2,"Correct",5746,"keypress"
6,52,"squalo","SUPESCITOLO","BAIALININARLO",1,"Correct",4704,"keypress"
6,53,"faro","FUMACOLIO","LUMITATRO",2,"Correct",5425,"keypress"
6,54,"insetto","NIDORMIENDOLO","AMAGGIOSCO",1,"Correct",4646,"keypress"
6,55,"scodella","TAPOSTOIONA","FRITIENDOLA",2,"Correct",3824,"keypress"
6,56,"brezza","NUVOLTANZA","CUOCETTOLA",1,"Correct",3446,"keypress"
6,57,"bibita","BEVERCHIETTA","SOMMIRATOLA",1,"Correct",1643,"keypress"
6,58,"comodino","LETTOLETTO","NEBBALLIANTO",1,"Correct",9229,"keypress"
6,59,"pentito","POZZETALITO","MAFIDAMATO",1,"Incorrect",5580,"keypress"
6,60,"dentista","BOVISELETTA","BULICCHIRURA",2,"Correct",7088,"keypress"
6,61,"pianta","TECNOLICENZA","ERBACOLATURA",2,"Correct",3846,"keypress"
6,62,"vaiolo","INFETOTERO","BOVIACCAMENTO",1,"Correct",2559,"keypress"
6,64,"pettegolezzo","BAMAGOGO","UFFAMALINALISMO",1,"Incorrect",6029,"keypress"
6,65,"insulto","SDRASTELLO","OFFENDANTOSO",2,"Correct",2330,"keypress"
6,66,"serbatoio","VORICIPANZIO","POZZETALITO",2,"Correct",4843,"keypress"
6,67,"abbondanza","SUONONELLA","NUTRONATEZZA",2,"Correct",2483,"keypress"
6,68,"benda","GUARIOGRANDOLA","DECOMODA",1,"Correct",2401,"keypress"
6,69,"gattino","BAIALININARLO","UCCIDALOSAMENTO",1,"Correct",5073,"keypress"
6,70,"emicrania","ACUFEROIDIA","GUARIOGRANDOLA",1,"Correct",2559,"keypress"
6,71,"opuscolo","DÉPLIOTIO","PESCHETTORIO",1,"Correct",1927,"keypress"
6,72,"disprezzo","INFETOTERO","SDEGNATISMO",2,"Correct",2888,"keypress"
6,73,"progresso","GHIOTOSTALMENTO","CORTECNOLISMO",2,"Correct",8276,"keypress"
6,74,"credenza","BONSCETTIA","ERBACOLATURA",1,"Correct",3409,"keypress"
6,75,"massacro","LUMITATRO","UCCIDALOSAMENTO",2,"Correct",1875,"keypress"
6,76,"collera","GIUBBIATOLA","IRIBOLENZA",2,"Correct",3417,"keypress"
6,77,"tabacco","FUMACOLIO","BRUFFEMIANDOLO",1,"Correct",1663,"keypress"
6,78,"allergia","PECCANNIA","TINFETIOLIA",2,"Correct",3180,"keypress"
6,79,"rinfresco","BICCORERIANNO","BAMBITORIO",1,"Correct",3042,"keypress"
6,80,"cesto","BUCCOLAIANDOLO","SUPESCITOLO",2,"Incorrect",3298,"keypress"
6,81,"industria","TECNOLICENZA","TINFETIOLIA",1,"Correct",1834,"keypress"
7,1,"macello","BOVIACCAMENTO","PESCHETTORIO",1,"Correct",13215,"keypress"
7,2,"stampo","AMAGGIOSCO","SPONATENTALISMO",1,"Incorrect",8639,"keypress"
7,3,"emicrania","ACUFEROIDIA","BOVACCIETTA",1,"Correct",9970,"keypress"
7,4,"mucca","VAPOGELLA","BOVACCIETTA",2,"Correct",5948,"keypress"
7,5,"pelliccia","BOVISELETTA","IRIBOLENZA",1,"Correct",5086,"keypress"
7,6,"pentola","ATLETINATRICA","CUOCCELA",2,"Correct",4099,"keypress"
7,7,"sciarpa","GIUBBIATOLA","BEVERCHIETTA",1,"Correct",5842,"keypress"
7,8,"massacro","SDRASTELLO","UCCIDALOSAMENTO",1,"Incorrect",6172,"keypress"
7,9,"insetto","POZZETALITO","NIDORMIENDOLO",2,"Correct",8740,"keypress"
7,10,"scodella","FRITIENDOLA","SEPOLLAIA",1,"Correct",7405,"keypress"
7,11,"patriota","BONSCETTIA","NASCOBILISTA",2,"Correct",3693,"keypress"
7,12,"schiuma","VAPOGELLA","ERBACOLATURA",1,"Correct",5796,"keypress"
7,13,"dentista","BULICCHIRURA","CAGOGNAZZA",1,"Correct",9052,"keypress"
7,14,"opuscolo","NEBBALLIANTO","DÉPLIOTIO",1,"Incorrect",7058,"keypress"
7,15,"malaria","VACIDEMINA","TAPOSTOIONA",1,"Correct",14299,"keypress"
7,16,"insulto","OFFENDANTOSO","TRAVINCIMENTO",2,"Incorrect",7610,"keypress"
7,17,"disprezzo","SDEGNATISMO","INFETOTERO",1,"Correct",3463,"keypress"
7,18,"lussuria","PECCANNIA","GUTONERTITA",1,"Correct",3449,"keypress"
7,19,"credenza","NUVOLTANZA","BONSCETTIA",2,"Correct",8553,"keypress"
7,20,"orchestra","MAAZELLARIA","SOMMIRATOLA",2,"Incorrect",3808,"keypress"
7,21,"tabacco","FUMACOLIO","POSPICCIOLO",1,"Correct",9021,"keypress"
7,22,"poltrona","DECOMODA","SUONONELLA",1,"Correct",4783,"keypress"
7,23,"pentito","MAFIDAMATO","NIDORMIENDOLO",1,"Correct",5239,"keypress"
7,24,"violino","BUCCOLAIANDOLO","SUONANELLO",2,"Correct",5859,"keypress"
7,25,"sentimento","SUONANELLO","AMANIMARISMO",2,"Correct",6396,"keypress"
7,26,"tromba","COTOLITELLA","SUONONELLA",2,"Correct",11008,"keypress"
7,27,"carcassa","BOVETRITOLA","PECCANNIA",1,"Correct",5647,"keypress"
7,28,"pianta","ERBACOLATURA","GIUBBIATOLA",1,"Correct",2475,"keypress"
7,29,"bibita","BEVERCHIETTA","MAAZELLARIA",1,"Correct",2628,"keypress"
7,30,"pasta","SHAKESPEARIA","COTOLITELLA",2,"Correct",3391,"keypress"
7,31,"pervertito","OFFENDANTOSO","BRUFFEMIANDOLO",2,"Correct",13651,"keypress"
7,32,"matita","TOPISEGNATURA","TIELATILLINA",1,"Correct",3411,"keypress"
7,33,"risata","GUTONERTITA","BULICCHIRURA",2,"Incorrect",3787,"keypress"
7,34,"puntura","VACEFALINA","NUTRONATEZZA",1,"Correct",4509,"keypress"
7,35,"cranio","GROTOPSIANDOLO","BRUFFEMIANDOLO",1,"Correct",6295,"keypress"
7,36,"progresso","CORTECNOLISMO","GROTOPSIANDOLO",1,"Correct",8057,"keypress"
7,37,"fascino","SPONATENTALISMO","AMAGGIOSCO",2,"Correct",16156,"keypress"
7,38,"faro","AMANIMARISMO","LUMITATRO",2,"Correct",5497,"keypress"
7,39,"cucchiaio","GRATTUGIENDOLO","BOVIACCAMENTO",1,"Correct",5649,"keypress"
7,40,"cuscino","SDRASTELLO","UCCIDALOSAMENTO",1,"Correct",4091,"keypress"
7,41,"lampadina","ACUFEROIDIA","ILLUMINETTRIA",2,"Correct",4699,"keypress"
7,42,"gattino","BAIALININARLO","SDEGNATISMO",1,"Correct",6056,"keypress"
7,43,"bara","SEPOLLAIA","FRITIENDOLA",1,"Correct",5329,"keypress"
7,44,"gelosia","GENAMORENZA","CUOCETTOLA",1,"Correct",8611,"keypress"
7,45,"attrezzo","PESCHETTORIO","BICCORERIANNO",1,"Correct",11036,"keypress"
7,46,"trionfo","TRAVINCIMENTO","SUPESCITOLO",1,"Correct",5032,"keypress"
7,47,"brezza","ILLUMINETTRIA","NUVOLTANZA",2,"Correct",2608,"keypress"
7,49,"feccia","CAGOGNAZZA","VACIDEMINA",1,"Correct",4448,"keypress"
7,50,"abbondanza","MORTUMAZITA","NUTRONATEZZA",2,"Correct",6252,"keypress"
7,51,"incentivo","UFFAMALINALISMO","VORICIPANZIO",2,"Correct",6146,"keypress"
7,52,"industria","AFFOGNITURA","TECNOLICENZA",2,"Correct",3069,"keypress"
7,53,"gonna","TINFETIOLIA","VESTICELLA",2,"Correct",4829,"keypress"
7,54,"capezzolo","FUMACOLIO","BACINGINEO",2,"Correct",6434,"keypress"
7,55,"vaiolo","DÉPLIOTIO","INFETOTERO",2,"Correct",3522,"keypress"
7,56,"fischio","SCIOCOLTAZIO","BAIALININARLO",1,"Correct",5281,"keypress"
7,57,"statua","ILLUMITINA","SOMMIRATOLA",2,"Correct",3839,"keypress"
7,58,"crepuscolo","NEBBALLIANTO","LUMITATRO",1,"Correct",3915,"keypress"
7,59,"cesto","BUCCOLAIANDOLO","MORCAVATTICO",1,"Correct",5862,"keypress"
7,60,"benda","NASCOBILISTA","GUARIOGRANDOLA",2,"Correct",5378,"keypress"
7,61,"ginnasta","GUARIOGRANDOLA","ATLETINATRICA",2,"Correct",4273,"keypress"
7,62,"manichino","VORICIPANZIO","TETRUCCIERICO",1,"Incorrect",9047,"keypress"
7,63,"squalo","SUPESCITOLO","BAMBITORIO",1,"Correct",8385,"keypress"
7,64,"melma","TOPISEGNATURA","AFFOGNITURA",2,"Correct",6297,"keypress"
7,65,"comodino","LETTOLETTO","BACINGINEO",1,"Correct",4640,"keypress"
7,66,"lampada","DECOMODA","ILLUMITINA",2,"Correct",5151,"keypress"
7,67,"idolo","CORTECNOLISMO","BAMAGOGO",2,"Correct",4680,"keypress"
7,68,"collera","IRIBOLENZA","SEDINOCA",1,"Correct",3664,"keypress"
7,69,"mensola","TAPOSTOIONA","BOVISELETTA",2,"Incorrect",8278,"keypress"
7,70,"scarafaggio","MORCAVATTICO","GHIOTOSTALMENTO",1,"Correct",6726,"keypress"
7,71,"commedia","TECNOLICENZA","SHAKESPEARIA",2,"Correct",3233,"keypress"
7,72,"terrazzo","POSPICCIOLO","TETRUCCIERICO",2,"Incorrect",4662,"keypress"
7,73,"padella","VESTICELLA","CUOCETTOLA",2,"Correct",6523,"keypress"
7,74,"pettegolezzo","UFFAMALINALISMO","SCIOCOLTAZIO",1,"Correct",7624,"keypress"
7,75,"rinfresco","BICCORERIANNO","LETTOLETTO",1,"Correct",4562,"keypress"
7,76,"allergia","TINFETIOLIA","GENAMORENZA",1,"Correct",6600,"keypress"
7,77,"fungo","MAFIDAMATO","GHIOTOSTALMENTO",1,"Incorrect",8345,"keypress"
7,78,"giocattolo","BAMAGOGO","BAMBITORIO",2,"Correct",3704,"keypress"
7,79,"caramella","TIELATILLINA","VACEFALINA",1,"Correct",3473,"keypress"
7,80,"agonia","CUOCCELA","MORTUMAZITA",2,"Correct",2494,"keypress"
7,81,"panca","BOVETRITOLA","SEDINOCA",2,"Correct",2914,"keypress"
8,1,"cranio","GHIOTOSTALMENTO","GROTOPSIANDOLO",1,"Incorrect",6792,"keypress"
8,2,"bibita","BEVERCHIETTA","NUTRONATEZZA",1,"Correct",2693,"keypress"
8,3,"poltrona","BEVERCHIETTA","DECOMODA",2,"Correct",1558,"keypress"
8,4,"attrezzo","LUMITATRO","PESCHETTORIO",2,"Correct",3433,"keypress"
8,5,"ginnasta","ATLETINATRICA","CUOCETTOLA",1,"Correct",1055,"keypress"
8,6,"carcassa","BOVETRITOLA","SEPOLLAIA",1,"Correct",2007,"keypress"
8,7,"gattino","POZZETALITO","BAIALININARLO",1,"Incorrect",2666,"keypress"
8,8,"lampadina","ILLUMINETTRIA","IRIBOLENZA",1,"Correct",1044,"keypress"
8,9,"tromba","BOVACCIETTA","SUONONELLA",2,"Correct",1162,"keypress"
8,10,"insetto","BUCCOLAIANDOLO","NIDORMIENDOLO",2,"Correct",3745,"keypress"
8,11,"panca","SEDINOCA","MAAZELLARIA",1,"Correct",930,"keypress"
8,12,"puntura","VACEFALINA","TIELATILLINA",2,"Incorrect",2301,"keypress"
8,13,"padella","NUVOLTANZA","CUOCETTOLA",2,"Correct",1260,"keypress"
8,14,"brezza","GUTONERTITA","NUVOLTANZA",2,"Correct",1729,"keypress"
8,15,"pentola","TECNOLICENZA","CUOCCELA",2,"Correct",1270,"keypress"
8,16,"incentivo","SPONATENTALISMO","VORICIPANZIO",1,"Incorrect",2711,"keypress"
8,17,"agonia","MORTUMAZITA","BOVETRITOLA",2,"Incorrect",1051,"keypress"
8,18,"capezzolo","DÉPLIOTIO","BACINGINEO",1,"Incorrect",1447,"keypress"
8,19,"vaiolo","BAIALININARLO","INFETOTERO",2,"Correct",1331,"keypress"
8,20,"pianta","MORTUMAZITA","ERBACOLATURA",2,"Correct",1289,"keypress"
8,21,"violino","SUONANELLO","INFETOTERO",1,"Correct",847,"keypress"
8,22,"lussuria","PECCANNIA","BONSCETTIA",1,"Correct",1490,"keypress"
8,23,"gelosia","GENAMORENZA","VACEFALINA",1,"Correct",1445,"keypress"
8,24,"credenza","BONSCETTIA","SHAKESPEARIA",2,"Incorrect",3853,"keypress"
8,25,"sentimento","AMANIMARISMO","NIDORMIENDOLO",1,"Correct",3029,"keypress"
8,26,"manichino","TETRUCCIERICO","GRATTUGIENDOLO",1,"Correct",2089,"keypress"
8,27,"scodella","FRITIENDOLA","BOVISELETTA",1,"Correct",1211,"keypress"
8,28,"benda","NASCOBILISTA","GUARIOGRANDOLA",2,"Correct",2197,"keypress"
8,29,"opuscolo","TETRUCCIERICO","DÉPLIOTIO",2,"Correct",1395,"keypress"
8,30,"orchestra","MAAZELLARIA","SUONONELLA",2,"Incorrect",1145,"keypress"
8,31,"scarafaggio","LETTOLETTO","MORCAVATTICO",2,"Correct",1748,"keypress"
8,32,"mucca","COTOLITELLA","BOVACCIETTA",2,"Correct",1200,"keypress"
8,33,"pentito","BAMBITORIO","MAFIDAMATO",2,"Correct",1048,"keypress"
8,34,"malaria","VACIDEMINA","ERBACOLATURA",1,"Correct",857,"keypress"
8,35,"bara","TOPISEGNATURA","SEPOLLAIA",2,"Correct",1015,"keypress"
8,36,"matita","TOPISEGNATURA","AFFOGNITURA",1,"Correct",1386,"keypress"
8,37,"pelliccia","BOVISELETTA","GUARIOGRANDOLA",1,"Correct",1698,"keypress"
