"participant_id","trial_order","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
4,54,"insalata giacca","VESTINETTA","GIUBBIATINA",2,"Incorrect",2555,"keypress"
4,55,"prato specchio","FIONCOLIOLO","SPURIALLIO",2,"Correct",2676,"keypress"
4,56,"tavolo specchio","ROSCESCOLO","SDRANGOLIO",1,"Incorrect",1958,"keypress"
4,57,"fazzoletto prato","VISUONDOLO","FIOTTINO",2,"Correct",1849,"keypress"
4,58,"violino albero","SUONCOLLO","MUSTONCELLO",1,"Incorrect",3167,"keypress"
4,59,"tenda finestra","TERNOTELLA","PANCOTTELLA",2,"Incorrect",4072,"keypress"
4,60,"tramonto vaso","FIORARIOLO","PARTONCELLO",1,"Correct",1994,"keypress"
4,61,"finestra camera","BANDINAIA","APRIATTOLA",2,"Correct",14410,"keypress"
4,62,"roccia torta","GHIANCIOLA","CINCOTTELLA",2,"Incorrect",4456,"keypress"
4,63,"torta camera","APRIATTOLA","SICCOTTELA",1,"Incorrect",2483,"keypress"
4,64,"roccia piazza","PALCAVERIA","FRIGLIANZA",2,"Incorrect",2320,"keypress"
4,65,"camera roccia","ARMONTURIA","SICCOTTELLA",2,"Incorrect",3449,"keypress"
4,66,"prato vaso","FIOCOSCRIO","FIONCOLIOLO",1,"Incorrect",1655,"keypress"
4,67,"violino prato","SUONANELLO","ROCCERIOLO",1,"Correct",8412,"keypress"
4,68,"muro specchio","SDRANGOLIO","CROIETTOLO",1,"Incorrect",3678,"keypress"
4,69,"torta giacca","CAPPETTELLA","BANCOTTINA",1,"Correct",2713,"keypress"
4,70,"insalata tenda","FRIGLIANZA","POZZETTERIA",1,"Correct",3772,"keypress"
4,71,"tavolo prato","SDRAIARELLO","SUONANELLO",1,"Correct",3596,"keypress"
4,72,"tenda giacca","GIUBBITINA","COSTRELLINA",1,"Correct",1386,"keypress"
4,73,"violino tramonto","SUONANNARIO","SPALENTOLO",1,"Correct",1904,"keypress"
4,74,"violino martello","SUONACARIO","FIORECCIANDOLO",1,"Correct",2685,"keypress"
4,75,"roccia insalata","ERRACIOLINA","IDRACIOLA",1,"Correct",3914,"keypress"
4,76,"specchio violino","VISUONDOLO","SRADINELLO",1,"Correct",2027,"keypress"
4,77,"piazza tenda","LAVESCIA","BANDINAIA",2,"Correct",4210,"keypress"
4,78,"fazzoletto tavolo","SEDINOCCIO","SUONISCRIO",1,"Correct",2446,"keypress"
4,79,"vaso tavolo","RABELLIMENTO","GRAMINELLO",1,"Incorrect",2363,"keypress"
4,80,"martello specchio","FIOTTINO","SPALENTOLO",2,"Correct",3221,"keypress"
4,81,"albero prato","CERBOSCELLO","GRAMINELLO",1,"Correct",2916,"keypress"
5,1,"roccia camera","ARMONTURIA","IMMONTURA",2,"Incorrect",8950,"keypress"
5,2,"prato tavolo","SDRAIARELLO","SPURIALLIO",2,"Incorrect",4132,"keypress"
5,3,"piazza giacca","SICCOTTELA","CAMATINCIA",2,"Correct",4525,"keypress"
5,4,"piazza insalata","BANCOTTINA","GIUBBITINA",1,"Correct",5829,"keypress"
5,5,"roccia tenda","IMMONTURA","CLIETTOLA",1,"Correct",2677,"keypress"
5,6,"torta giacca","CAPPETTELLA","ARMONTURIA",2,"Incorrect",3668,"keypress"
5,7,"violino tavolo","SUONCOLLO","SUONANNARIO",1,"Correct",3159,"keypress"
5,8,"finestra giacca","CLIETTONDOLA","FRICOTTELA",1,"Correct",4716,"keypress"
5,9,"acqua tenda","POZZANELLA","IDRANGIA",1,"Correct",1987,"keypress"
5,10,"vaso albero","CERBOSCELLO","FIORICELLO",2,"Correct",2981,"keypress"
5,11,"specchio fazzoletto","ROSCESCOLO","SGUARELLIO",2,"Correct",2991,"keypress"
5,12,"finestra insalata","CLIETTOLA","LAVESCIA",2,"Incorrect",1981,"keypress"
5,13,"torta piazza","CINCOTTELLA","ERRACIOLINA",2,"Incorrect",2075,"keypress"
5,14,"insalata giacca","VESTINETTA","GOCCOTTELLA",1,"Correct",1818,"keypress"
5,15,"acqua giacca","LAVESCIA","PANCOTTELLA",2,"Incorrect",3509,"keypress"
5,16,"tenda piazza","BANDINAIA","POZZONELLA",1,"Correct",4548,"keypress"
5,17,"torta scarpa","PANCOTTELLA","MURANTURIA",1,"Correct",4725,"keypress"
5,18,"specchio prato","SEDINOCCIO","SPURIALLIO",2,"Correct",2377,"keypress"
5,19,"fazzoletto albero","ROCCERIOLO","FIORECCIANDOLO",1,"Incorrect",1998,"keypress"
5,20,"tramonto albero","FIORINELLO","ROSCESCOLO",2,"Correct",1871,"keypress"
5,21,"tenda camera","CAPPETTELLA","SDRANZIA",2,"Correct",2109,"keypress"
5,22,"muro specchio","FIORECCIANDOLO","CROIETTOLO",2,"Correct",1407,"keypress"
5,23,"bambola roccia","CLIETTONDOLA","COSTRELLINA",2,"Correct",1643,"keypress"
5,24,"piazza camera","SENDINAIA","CLICCATTOLA",2,"Incorrect",2436,"keypress"
5,25,"muro tavolo","CIGOLITELLO","RABELLIMENTO",2,"Incorrect",1487,"keypress"
5,26,"libro martello","PICATTOLO","SDRAIOLIO",1,"Correct",2184,"keypress"
5,27,"roccia piazza","IDRATOLANA","PALCAVERIA",2,"Correct",1212,"keypress"
5,28,"finestra acqua","POZZONELLA","APRIATTOLA",1,"Correct",1418,"keypress"
5,29,"specchio violino","VISUONDOLO","SUONISCRIO",1,"Correct",1945,"keypress"
5,30,"tenda giacca","COSTRELLINA","GIUBBITINA",2,"Correct",2139,"keypress"
5,31,"tramonto libro","LUMERSTERSIMO","SUONACARIO",1,"Correct",1483,"keypress"
5,32,"libro violino","SUONISCRIO","FIONCOLIOLO",1,"Correct",1723,"keypress"
5,33,"torta tenda","SICCOTTELLA","POLIETTOLA",2,"Incorrect",1459,"keypress"
5,34,"specchio martello","NARAMPICOLO","SPALENTOLO",2,"Correct",1593,"keypress"
5,35,"violino albero","MUSTONCELLO","SUONANELLO",2,"Incorrect",3518,"keypress"
5,36,"insalata camera","SICCOTTELLA","COTTOLIOLIA",1,"Incorrect",4194,"keypress"
5,37,"torta finestra","GHIANCIOLA","POLIETTOLA",2,"Correct",1510,"keypress"
5,38,"giacca bambola","VESTOLETTA","SDRANZIA",2,"Incorrect",2600,"keypress"
5,39,"acqua scarpa","CAMATINCIA","IDRATOLANA",2,"Correct",1594,"keypress"
5,40,"acqua piazza","POZZETTERIA","POZZANELLA",1,"Correct",1713,"keypress"
5,41,"albero tavolo","LUMERSTERSIMO","PARTONCELLO",2,"Correct",1440,"keypress"
5,42,"camera giacca","VESTOLETTA","GIUBBIATINA",2,"Correct",1313,"keypress"
5,43,"scarpa tenda","FRIGLIANZA","SDRAIATURA",2,"Correct",2889,"keypress"
5,44,"vaso prato","SGUARELLIO","FIONCOLIOLO",2,"Correct",1376,"keypress"
5,45,"insalata tenda","GIUBBIATURA","FRIGLIANZA",2,"Correct",1250,"keypress"
5,46,"insalata torta","FRICOTTELA","RETTIELLIA",1,"Correct",1705,"keypress"
5,47,"prato violino","SUONANELLO","RAPALINCIO",1,"Correct",1501,"keypress"
5,48,"fazzoletto tavolo","SEDINOCCIO","SDRAIARELLO",2,"Incorrect",1690,"keypress"
5,49,"martello prato","RAPALINCIO","CROIETTOLO",1,"Correct",1848,"keypress"
5,50,"specchio albero","SRADINELLO","FIOCOSCRIO",2,"Incorrect",3186,"keypress"
5,51,"acqua camera","IDRANDINA","BANCOTTINA",1,"Correct",4387,"keypress"
5,52,"albero prato","FIORICELLO","CERBOSCELLO",2,"Correct",3461,"keypress"
5,53,"albero libro","SDRANGOLIO","NARAMPICOLO",2,"Correct",1862,"keypress"
5,54,"libro prato","PARTONCELLO","FIOCOSCRIO",1,"Incorrect",1703,"keypress"
5,55,"bambola torta","CENSARELLINA","PALCAVERIA",1,"Correct",2573,"keypress"
5,56,"roccia insalata","SDRAIATURA","ERRACIOLINA",2,"Correct",1583,"keypress"
5,57,"specchio tavolo","SDRANGOLIO","FIORARIOLO",2,"Incorrect",1450,"keypress"
5,58,"torta camera","SICCOTTELA","BANDINAIA",1,"Correct",2465,"keypress"
5,59,"giacca scarpa","GIUBBIATURA","POZZETTERIA",1,"Correct",1431,"keypress"
5,60,"camera scarpa","RETTIELLIA","SENDINAIA",2,"Incorrect",4243,"keypress"
5,61,"violino tramonto","VISUONDOLO","SUONANNARIO",1,"Incorrect",1481,"keypress"
5,62,"scarpa roccia","CINCOTTELLA","MURANTURIA",2,"Correct",3620,"keypress"
5,63,"finestra piazza","TERNOTELLA","GIAPRIATOLA",2,"Correct",4496,"keypress"
5,64,"vaso tramonto","GRAMINELLO","FIORARIOLO",2,"Correct",1262,"keypress"
5,65,"roccia acqua","IDRACIOLA","IDRANDINA",1,"Correct",1721,"keypress"
5,66,"acqua torta","GIAPRIATOLA","GOCCOTTELLA",2,"Correct",2760,"keypress"
5,67,"roccia finestra","GIUBBIATINA","MURICATTOLA",2,"Correct",4018,"keypress"
5,68,"acqua insalata","CENSARELLINA","IDRANGIA",2,"Correct",1455,"keypress"
5,69,"tramonto tavolo","SPALENTOLO","SDRAIOLIO",1,"Incorrect",1393,"keypress"
5,70,"vaso fazzoletto","CIGOLITELLO","FIORINELLO",1,"Incorrect",1400,"keypress"
5,71,"torta roccia","GHIANCIOLA","COTTOLIOLIA",1,"Correct",1471,"keypress"
5,72,"scarpa finestra","MURICATTOLA","CLICCATTOLA",1,"Incorrect",1615,"keypress"
5,73,"tenda finestra","IDRACIOLA","TERNOTELLA",1,"Incorrect",1406,"keypress"
5,74,"vaso violino","ARMORICELLO","FIOTTINO",1,"Correct",1733,"keypress"
5,75,"fazzoletto prato","FIORISITOLO","FIOTTINO",1,"Incorrect",1758,"keypress"
5,76,"libro vaso","FIORISITOLO","MUSTONCELLO",1,"Correct",1379,"keypress"
5,77,"camera finestra","VESTINETTA","APRIATTOLA",1,"Incorrect",1451,"keypress"
5,78,"specchio libro","RABELLIMENTO","SUONCOLLO",2,"Incorrect",1322,"keypress"
5,79,"tavolo vaso","SRADINELLO","GRAMINELLO",1,"Incorrect",1582,"keypress"
5,80,"violino martello","ARMORICELLO","SUONACARIO",1,"Incorrect",1963,"keypress"
5,81,"martello vaso","PICATTOLO","ROCCERIOLO",2,"Correct",1289,"keypress"
6,1,"finestra scarpa","BANDINAIA","CLICCATTOLA",2,"Correct",5708,"keypress"
6,2,"martello violino","NARAMPICOLO","SUONACARIO",2,"Correct",4089,"keypress"
6,3,"albero tramonto","ROSCESCOLO","SUONANELLO",1,"Correct",3872,"keypress"
6,4,"fazzoletto prato","FIOTTINO","SEDINOCCIO",1,"Correct",4247,"keypress"
6,5,"torta acqua","GOCCOTTELLA","PALCAVERIA",1,"Correct",4165,"keypress"
6,6,"albero specchio","SRADINELLO","SDRANGOLIO",2,"Incorrect",4204,"keypress"
6,7,"camera insalata","COTTOLIOLIA","IMMONTURA",2,"Incorrect",4302,"keypress"
6,8,"tenda camera","POZZONELLA","SDRANZIA",2,"Correct",2603,"keypress"
6,9,"torta piazza","CAMATINCIA","CINCOTTELLA",1,"Incorrect",4111,"keypress"
6,10,"finestra torta","ARMONTURIA","POLIETTOLA",1,"Incorrect",2516,"keypress"
6,11,"fazzoletto vaso","FIORINELLO","PARTONCELLO",1,"Correct",3094,"keypress"
6,12,"roccia camera","FRIGLIANZA","ARMONTURIA",2,"Correct",2748,"keypress"
6,13,"acqua insalata","PANCOTTELLA","IDRANGIA",2,"Correct",2171,"keypress"
6,14,"tramonto vaso","RABELLIMENTO","FIORARIOLO",2,"Correct",2534,"keypress"
6,15,"finestra piazza","COTTOLIOLIA","GIAPRIATOLA",2,"Correct",3675,"keypress"
6,16,"acqua finestra","POZZONELLA","VESTINETTA",1,"Correct",2328,"keypress"
6,17,"tenda piazza","RETTIELLIA","BANDINAIA",1,"Incorrect",3112,"keypress"
6,18,"piazza roccia","PALCAVERIA","GIUBBIATINA",1,"Correct",2737,"keypress"
6,19,"roccia finestra","CLICCATTOLA","MURICATTOLA",2,"Correct",3995,"keypress"
6,20,"scarpa roccia","MURANTURIA","SICCOTTELLA",1,"Correct",2362,"keypress"
6,21,"acqua piazza","ERRACIOLINA","POZZETTERIA",2,"Correct",2336,"keypress"
6,22,"roccia bambola","SDRAIATURA","COSTRELLINA",2,"Correct",3673,"keypress"
6,23,"bambola torta","IDRANDINA","CENSARELLINA",2,"Correct",2926,"keypress"
6,24,"piazza giacca","LAVESCIA","CAMATINCIA",2,"Correct",2423,"keypress"
6,25,"vaso albero","ROCCERIOLO","FIORICELLO",2,"Correct",3101,"keypress"
6,26,"muro specchio","CROIETTOLO","FIORARIOLO",1,"Correct",2548,"keypress"
6,27,"prato libro","SPURIALLIO","FIOCOSCRIO",2,"Correct",3303,"keypress"
6,28,"torta tenda","SICCOTTELLA","IDRACIOLA",1,"Correct",2190,"keypress"
6,29,"albero tavolo","VISUONDOLO","PARTONCELLO",2,"Correct",2433,"keypress"
6,30,"finestra insalata","CLIETTOLA","GOCCOTTELLA",2,"Incorrect",3889,"keypress"
6,31,"tenda giacca","GIUBBITINA","SENDINAIA",1,"Correct",1531,"keypress"
6,32,"giacca bambola","SICCOTTELA","VESTOLETTA",2,"Correct",2451,"keypress"
6,33,"prato albero","CERBOSCELLO","MUSTONCELLO",1,"Correct",2887,"keypress"
6,34,"martello libro","FIORINELLO","PICATTOLO",2,"Correct",2094,"keypress"
6,35,"tavolo specchio","SPALENTOLO","SDRANGOLIO",1,"Incorrect",3453,"keypress"
6,36,"insalata torta","FRICOTTELA","GIUBBIATURA",1,"Correct",2131,"keypress"
6,37,"tavolo fazzoletto","SEDINOCCIO","CIGOLITELLO",2,"Incorrect",2650,"keypress"
6,38,"albero violino","MUSTONCELLO","FIORICELLO",2,"Incorrect",2234,"keypress"
6,39,"muro tavolo","CIGOLITELLO","GRAMINELLO",1,"Correct",2887,"keypress"
6,40,"martello vaso","FIORECCIANDOLO","ROCCERIOLO",2,"Correct",3086,"keypress"
6,41,"torta scarpa","CINCOTTELLA","PANCOTTELLA",2,"Correct",4212,"keypress"
6,42,"acqua scarpa","IDRATOLANA","APRIATTOLA",1,"Correct",1388,"keypress"
6,43,"tenda roccia","IMMONTURA","FRICOTTELA",1,"Correct",3476,"keypress"
6,44,"violino libro","SUONANNARIO","SUONISCRIO",2,"Correct",3205,"keypress"
6,45,"violino prato","SUONANELLO","FIORISITOLO",1,"Correct",3053,"keypress"
6,46,"giacca insalata","GIUBBITINA","VESTINETTA",1,"Incorrect",1538,"keypress"
6,47,"prato martello","SDRAIOLIO","RAPALINCIO",2,"Correct",2381,"keypress"
6,48,"insalata piazza","BANCOTTINA","POLIETTOLA",1,"Correct",2898,"keypress"
6,49,"violino specchio","VISUONDOLO","FIOTTINO",1,"Correct",2572,"keypress"
6,50,"scarpa tenda","SDRAIATURA","VESTOLETTA",2,"Incorrect",2376,"keypress"
6,51,"tavolo prato","SDRAIARELLO","FIOCOSCRIO",1,"Correct",3823,"keypress"
6,52,"tramonto tavolo","SDRAIOLIO","ROSCESCOLO",2,"Incorrect",2499,"keypress"
6,53,"camera piazza","SENDINAIA","POZZANELLA",2,"Incorrect",2739,"keypress"
6,54,"camera giacca","GIUBBIATINA","BANCOTTINA",1,"Correct",1841,"keypress"
6,55,"tenda finestra","CENSARELLINA","TERNOTELLA",2,"Correct",2493,"keypress"
6,56,"insalata roccia","SDRANZIA","ERRACIOLINA",2,"Correct",3326,"keypress"
6,57,"specchio libro","RABELLIMENTO","SUONACARIO",1,"Correct",2554,"keypress"
6,58,"giacca torta","CAPPETTELLA","TERNOTELLA",2,"Incorrect",3554,"keypress"
6,59,"giacca acqua","LAVESCIA","CAPPETTELLA",1,"Correct",1866,"keypress"
6,60,"violino vaso","FIONCOLIOLO","ARMORICELLO",2,"Correct",3791,"keypress"
6,61,"violino tavolo","CERBOSCELLO","SUONCOLLO",2,"Correct",1647,"keypress"
6,62,"torta camera","SICCOTTELA","CLIETTONDOLA",1,"Correct",2747,"keypress"
6,63,"camera acqua","IDRANDINA","MURICATTOLA",1,"Correct",1481,"keypress"
6,64,"vaso tavolo","GRAMINELLO","SUONCOLLO",1,"Correct",1911,"keypress"
6,65,"insalata tenda","FRIGLIANZA","COSTRELLINA",2,"Incorrect",2269,"keypress"
6,66,"acqua roccia","IDRACIOLA","IDRATOLANA",1,"Correct",1933,"keypress"
6,67,"vaso libro","FIORISITOLO","SDRAIARELLO",1,"Correct",1858,"keypress"
6,68,"tramonto violino","PICATTOLO","SUONANNARIO",2,"Correct",2892,"keypress"
6,69,"specchio martello","CROIETTOLO","SPALENTOLO",2,"Correct",3154,"keypress"
6,70,"scarpa giacca","GIAPRIATOLA","GIUBBIATURA",2,"Correct",1975,"keypress"
6,71,"roccia torta","IDRANGIA","GHIANCIOLA",1,"Incorrect",2617,"keypress"
6,72,"albero libro","NARAMPICOLO","SRADINELLO",1,"Correct",2618,"keypress"
6,73,"camera scarpa","GHIANCIOLA","RETTIELLIA",2,"Correct",2746,"keypress"
6,74,"prato vaso","FIONCOLIOLO","LUMERSTERSIMO",1,"Correct",2126,"keypress"
6,75,"fazzoletto specchio","RAPALINCIO","SGUARELLIO",2,"Correct",2831,"keypress"
6,76,"albero fazzoletto","ARMORICELLO","FIORECCIANDOLO",1,"Incorrect",3036,"keypress"
6,77,"camera finestra","POZZETTERIA","APRIATTOLA",2,"Correct",2155,"keypress"
6,78,"finestra giacca","MURANTURIA","CLIETTONDOLA",2,"Correct",3268,"keypress"
6,79,"tenda acqua","CLIETTOLA","POZZANELLA",2,"Correct",2538,"keypress"
6,80,"specchio prato","SUONISCRIO","SPURIALLIO",2,"Correct",2776,"keypress"
6,81,"libro tramonto","LUMERSTERSIMO","SGUARELLIO",1,"Correct",2016,"keypress"
7,1,"camera tenda","SDRANZIA","GIUBBIATURA",2,"Incorrect",9385,"keypress"
7,2,"finestra camera","APRIATTOLA","BANDINAIA",1,"Correct",5768,"keypress"
7,3,"vaso violino","ARMORICELLO","SDRAIARELLO",1,"Correct",4996,"keypress"
7,4,"muro tavolo","CIGOLITELLO","RABELLIMENTO",2,"Incorrect",4956,"keypress"
7,5,"tenda scarpa","IDRANGIA","SDRAIATURA",2,"Correct",6658,"keypress"
7,6,"specchio prato","SDRAIOLIO","SPURIALLIO",1,"Incorrect",14750,"keypress"
7,7,"camera giacca","POLIETTOLA","GIUBBIATINA",2,"Correct",9780,"keypress"
7,8,"roccia piazza","POZZETTERIA","PALCAVERIA",1,"Incorrect",6235,"keypress"
7,9,"piazza giacca","CAMATINCIA","CINCOTTELLA",2,"Incorrect",6419,"keypress"
7,10,"giacca acqua","SENDINAIA","LAVESCIA",2,"Correct",5250,"keypress"
7,11,"roccia bambola","CAPPETTELLA","COSTRELLINA",1,"Incorrect",9860,"keypress"
7,12,"albero prato","CERBOSCELLO","PICATTOLO",1,"Correct",2578,"keypress"
7,13,"albero tavolo","PARTONCELLO","ROCCERIOLO",1,"Correct",6143,"keypress"
7,14,"acqua torta","GOCCOTTELLA","GIAPRIATOLA",1,"Correct",2054,"keypress"
7,15,"albero vaso","FIORICELLO","ARMORICELLO",1,"Correct",3644,"keypress"
7,16,"tavolo prato","FIORICELLO","SDRAIARELLO",2,"Correct",4512,"keypress"
7,17,"acqua insalata","POZZANELLA","IDRANGIA",1,"Incorrect",2678,"keypress"
7,18,"giacca torta","CLICCATTOLA","CAPPETTELLA",2,"Correct",4678,"keypress"
7,19,"violino libro","SUONISCRIO","MUSTONCELLO",1,"Correct",6028,"keypress"
7,20,"prato vaso","SUONISCRIO","FIONCOLIOLO",2,"Correct",1976,"keypress"
7,21,"bambola torta","MURICATTOLA","CENSARELLINA",2,"Correct",4506,"keypress"
7,22,"scarpa roccia","FRIGLIANZA","MURANTURIA",2,"Correct",3022,"keypress"
7,23,"tenda insalata","VESTOLETTA","FRIGLIANZA",2,"Correct",5701,"keypress"
7,24,"piazza acqua","GHIANCIOLA","POZZETTERIA",2,"Correct",1288,"keypress"
7,25,"scarpa acqua","PALCAVERIA","IDRATOLANA",2,"Correct",2411,"keypress"
7,26,"violino martello","ROSCESCOLO","SUONACARIO",2,"Correct",3544,"keypress"
7,27,"scarpa camera","RETTIELLIA","CLIETTOLA",2,"Incorrect",4441,"keypress"
7,28,"tavolo tramonto","SUONANELLO","SDRAIOLIO",2,"Correct",2616,"keypress"
7,29,"martello specchio","SPALENTOLO","SUONANNARIO",1,"Correct",5161,"keypress"
7,30,"torta scarpa","PANCOTTELLA","IDRACIOLA",1,"Correct",2006,"keypress"
7,31,"tavolo fazzoletto","FIORISITOLO","SEDINOCCIO",2,"Correct",4608,"keypress"
7,32,"finestra acqua","POZZONELLA","PANCOTTELLA",1,"Correct",1744,"keypress"
7,33,"torta finestra","TERNOTELLA","POLIETTOLA",1,"Incorrect",5117,"keypress"
7,34,"torta roccia","MURANTURIA","GHIANCIOLA",1,"Incorrect",2954,"keypress"
7,35,"tenda torta","GIUBBIATINA","SICCOTTELLA",2,"Correct",6905,"keypress"
7,36,"specchio albero","FIORINELLO","SRADINELLO",1,"Incorrect",1733,"keypress"
7,37,"martello vaso","ROCCERIOLO","CROIETTOLO",2,"Incorrect",8518,"keypress"
7,38,"piazza torta","APRIATTOLA","CINCOTTELLA",1,"Incorrect",4908,"keypress"
7,39,"fazzoletto specchio","SGUARELLIO","SRADINELLO",1,"Correct",2210,"keypress"
7,40,"martello prato","FIORECCIANDOLO","RAPALINCIO",1,"Incorrect",6153,"keypress"
7,41,"camera acqua","IDRANDINA","LAVESCIA",1,"Correct",1417,"keypress"
7,42,"albero tramonto","SEDINOCCIO","ROSCESCOLO",2,"Correct",2344,"keypress"
7,43,"tramonto violino","SUONANNARIO","FIORARIOLO",1,"Correct",1244,"keypress"
7,44,"camera roccia","SDRAIATURA","ARMONTURIA",2,"Correct",2451,"keypress"
7,45,"piazza tenda","BANDINAIA","COSTRELLINA",1,"Correct",4545,"keypress"
7,46,"albero fazzoletto","FIORECCIANDOLO","VISUONDOLO",2,"Incorrect",2142,"keypress"
7,47,"muro specchio","CROIETTOLO","CIGOLITELLO",2,"Incorrect",1641,"keypress"
7,48,"prato violino","SUONANELLO","FIOCOSCRIO",1,"Correct",2071,"keypress"
7,49,"vaso fazzoletto","NARAMPICOLO","FIORINELLO",2,"Correct",4023,"keypress"
7,50,"tavolo violino","LUMERSTERSIMO","SUONCOLLO",2,"Correct",2609,"keypress"
7,51,"prato fazzoletto","GRAMINELLO","FIOTTINO",1,"Incorrect",1565,"keypress"
7,52,"libro vaso","FIORISITOLO","SPURIALLIO",2,"Incorrect",1855,"keypress"
7,53,"roccia tenda","IMMONTURA","SICCOTTELA",1,"Correct",3905,"keypress"
7,54,"piazza finestra","CLIETTONDOLA","GIAPRIATOLA",2,"Correct",2282,"keypress"
7,55,"tenda finestra","TERNOTELLA","IDRANDINA",2,"Incorrect",6659,"keypress"
7,56,"insalata camera","IMMONTURA","COTTOLIOLIA",1,"Incorrect",2071,"keypress"
7,57,"roccia insalata","ERRACIOLINA","SICCOTTELLA",1,"Correct",6929,"keypress"
7,58,"insalata torta","FRICOTTELA","CAMATINCIA",1,"Correct",1962,"keypress"
7,59,"giacca tenda","IDRATOLANA","GIUBBITINA",2,"Correct",1084,"keypress"
7,60,"giacca finestra","GIUBBITINA","CLIETTONDOLA",1,"Incorrect",1364,"keypress"
7,61,"albero violino","MUSTONCELLO","FIONCOLIOLO",1,"Correct",2008,"keypress"
7,62,"violino specchio","VISUONDOLO","SUONACARIO",2,"Incorrect",969,"keypress"
7,63,"torta camera","SICCOTTELA","ARMONTURIA",2,"Incorrect",1430,"keypress"
7,64,"martello libro","PICATTOLO","SDRANGOLIO",1,"Correct",3576,"keypress"
7,65,"piazza camera","SENDINAIA","BANCOTTINA",2,"Incorrect",2404,"keypress"
7,66,"tavolo vaso","GRAMINELLO","FIOTTINO",2,"Incorrect",1552,"keypress"
7,67,"giacca bambola","VESTINETTA","VESTOLETTA",1,"Incorrect",1347,"keypress"
7,68,"libro specchio","SPALENTOLO","RABELLIMENTO",2,"Correct",2180,"keypress"
7,69,"roccia acqua","IDRACIOLA","SDRANZIA",1,"Correct",1467,"keypress"
7,70,"specchio tavolo","SDRANGOLIO","SGUARELLIO",2,"Incorrect",1612,"keypress"
7,71,"piazza insalata","BANCOTTINA","FRICOTTELA",1,"Correct",5398,"keypress"
7,72,"tramonto vaso","FIORARIOLO","PARTONCELLO",2,"Incorrect",1811,"keypress"
7,73,"insalata giacca","VESTINETTA","GOCCOTTELLA",2,"Incorrect",3531,"keypress"
7,74,"finestra scarpa","ERRACIOLINA","CLICCATTOLA",2,"Correct",1798,"keypress"
7,75,"libro albero","CERBOSCELLO","NARAMPICOLO",1,"Incorrect",1227,"keypress"
7,76,"tenda acqua","COTTOLIOLIA","POZZANELLA",2,"Correct",1402,"keypress"
7,77,"insalata finestra","POZZONELLA","CLIETTOLA",2,"Correct",2532,"keypress"
7,78,"libro tramonto","RAPALINCIO","LUMERSTERSIMO",2,"Correct",2942,"keypress"
7,79,"giacca scarpa","GIUBBIATURA","RETTIELLIA",1,"Correct",1145,"keypress"
7,80,"prato libro","SUONCOLLO","FIOCOSCRIO",2,"Correct",1711,"keypress"
7,81,"finestra roccia","CENSARELLINA","MURICATTOLA",2,"Correct",1569,"keypress"
8,1,"albero fazzoletto","FIORISITOLO","FIORECCIANDOLO",2,"Correct",3769,"keypress"
8,2,"vaso violino","FIORINELLO","ARMORICELLO",2,"Correct",2213,"keypress"
8,3,"camera acqua","IDRANDINA","GIAPRIATOLA",1,"Correct",2205,"keypress"
8,4,"roccia acqua","IDRACIOLA","PANCOTTELLA",1,"Correct",2662,"keypress"
8,5,"tenda giacca","GHIANCIOLA","GIUBBITINA",2,"Correct",2070,"keypress"
8,6,"prato fazzoletto","FIOTTINO","ROCCERIOLO",1,"Correct",2431,"keypress"
8,7,"martello prato","RAPALINCIO","NARAMPICOLO",1,"Correct",2544,"keypress"
8,8,"roccia camera","IMMONTURA","ARMONTURIA",2,"Correct",2117,"keypress"
8,9,"scarpa roccia","IDRANDINA","MURANTURIA",2,"Correct",2030,"keypress"
8,10,"insalata finestra","FRIGLIANZA","CLIETTOLA",1,"Incorrect",3932,"keypress"
8,11,"giacca camera","SDRANZIA","GIUBBIATINA",2,"Correct",1420,"keypress"
8,12,"giacca acqua","SICCOTTELA","LAVESCIA",2,"Correct",3595,"keypress"
8,13,"vaso tavolo","GRAMINELLO","SUONCOLLO",1,"Correct",2039,"keypress"
8,14,"albero tavolo","PARTONCELLO","SUONANELLO",1,"Correct",1513,"keypress"
8,15,"libro specchio","SDRAIARELLO","RABELLIMENTO",2,"Correct",1919,"keypress"
8,16,"tavolo prato","SUONISCRIO","SDRAIARELLO",2,"Correct",2371,"keypress"
8,17,"bambola torta","CENSARELLINA","TERNOTELLA",2,"Incorrect",2524,"keypress"
8,18,"specchio albero","SRADINELLO","PICATTOLO",2,"Incorrect",4097,"keypress"
8,19,"libro albero","RABELLIMENTO","NARAMPICOLO",2,"Correct",3143,"keypress"
8,20,"camera insalata","COTTOLIOLIA","CLIETTONDOLA",2,"Incorrect",2749,"keypress"
