"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt"
22,16,"torta","torta roccia","giacca scarpa",1,"Correct",8872
22,17,"libro","martello libro","violino prato",1,"Correct",9420
22,18,"tavolo","tavolo violino","tavolo tramonto",2,"Correct",5522
22,19,"acqua","acqua tenda","giacca piazza",1,"Correct",4459
22,20,"specchio","specchio martello","albero specchio",1,"Correct",7375
22,21,"giacca","giacca insalata","acqua tenda",1,"Correct",4543
22,22,"camera","tenda camera","insalata roccia",2,"Incorrect",19645
22,23,"tavolo","vaso libro","tavolo vaso",2,"Correct",6204
22,24,"tavolo","specchio libro","fazzoletto tavolo",2,"Correct",4363
22,25,"camera","tenda finestra","camera finestra",1,"Incorrect",3748
22,26,"finestra","insalata finestra","roccia acqua",1,"Correct",9972
22,27,"tramonto","vaso violino","tramonto vaso",2,"Correct",4451
22,28,"tenda","tenda piazza","tenda insalata",1,"Correct",7453
22,29,"torta","torta scarpa","scarpa finestra",1,"Correct",4405
22,30,"camera","camera piazza","insalata acqua",1,"Correct",14698
22,31,"martello","prato martello","violino specchio",1,"Correct",5327
22,32,"finestra","piazza finestra","tenda torta",1,"Correct",9611
22,33,"bambola","roccia bambola","giacca torta",1,"Correct",5726
22,34,"torta","roccia tenda","torta tenda",2,"Correct",12535
22,35,"albero","prato tavolo","albero fazzoletto",1,"Incorrect",19829
22,36,"tenda","insalata piazza","tenda insalata",1,"Incorrect",5757
22,37,"acqua","acqua piazza","scarpa camera",1,"Correct",5573
22,38,"libro","albero fazzoletto","libro violino",2,"Correct",4752
22,39,"camera","scarpa tenda","camera scarpa",1,"Incorrect",17081
22,40,"acqua","acqua torta","roccia piazza",1,"Correct",7515
22,41,"camera","acqua torta","camera insalata",1,"Incorrect",7847
22,42,"acqua","acqua scarpa","camera tenda",1,"Correct",2655
22,43,"piazza","piazza roccia","acqua piazza",2,"Incorrect",4443
22,44,"libro","libro specchio","fazzoletto specchio",2,"Incorrect",5552
22,45,"specchio","albero tavolo","specchio fazzoletto",2,"Correct",8387
22,46,"tavolo","tavolo muro","vaso prato",1,"Correct",5571
22,47,"albero","specchio prato","vaso albero",2,"Correct",6534
22,48,"prato","prato fazzoletto","violino tramonto",2,"Incorrect",3439
22,49,"acqua","acqua finestra","piazza finestra",1,"Correct",1981
22,50,"giacca","camera giacca","giacca bambola",2,"Correct",3772
22,51,"prato","violino prato","martello vaso",1,"Correct",2358
22,52,"giacca","torta camera","giacca scarpa",2,"Correct",1529
22,53,"tramonto","tavolo tramonto","violino tramonto",2,"Correct",1815
22,54,"tavolo","prato tavolo","vaso tramonto",1,"Correct",3028
22,55,"insalata","insalata piazza","torta scarpa",2,"Incorrect",4387
22,56,"libro","violino martello","libro prato",2,"Correct",4229
22,57,"specchio","martello prato","specchio prato",2,"Correct",4138
22,58,"acqua","roccia camera","acqua giacca",2,"Correct",2630
22,59,"vaso","albero violino","fazzoletto vaso",2,"Correct",2849
22,60,"albero","albero prato","violino albero",1,"Incorrect",3491
22,61,"martello","martello violino","libro albero",1,"Correct",2126
22,62,"finestra","finestra tenda","insalata camera",1,"Correct",5023
22,63,"finestra","piazza camera","finestra torta",2,"Correct",3127
22,64,"tenda","scarpa roccia","roccia tenda",2,"Correct",2572
22,65,"martello","martello vaso","vaso albero",1,"Correct",4166
22,66,"camera","camera torta","roccia finestra",1,"Correct",4927
22,67,"giacca","giacca piazza","finestra insalata",2,"Incorrect",3900
22,68,"libro","tramonto albero","libro albero",2,"Correct",4908
22,70,"insalata","giacca acqua","roccia insalata",2,"Correct",2356
22,71,"specchio","violino specchio","muro specchio",1,"Correct",2042
22,72,"libro","vaso libro","fazzoletto vaso",2,"Incorrect",2084
22,73,"finestra","insalata giacca","scarpa finestra",2,"Correct",2925
22,74,"tavolo","vaso tavolo","albero tavolo",2,"Correct",5853
22,75,"albero","specchio albero","tavolo specchio",2,"Incorrect",1720
22,76,"libro","tramonto libro","martello libro",1,"Correct",2924
22,77,"camera","giacca tenda","roccia camera",2,"Correct",3189
22,78,"finestra","piazza torta","finestra giacca",1,"Incorrect",3295
22,79,"tenda","camera finestra","scarpa tenda",2,"Correct",5669
22,80,"tavolo","violino libro","violino tavolo",1,"Incorrect",4280
22,81,"muro","specchio muro","libro tramonto",2,"Incorrect",3591
23,1,"acqua","piazza acqua","torta acqua",2,"Correct",5716
23,2,"torta","insalata giacca","insalata torta",2,"Correct",5894
23,3,"giacca","giacca scarpa","piazza torta",1,"Correct",2952
23,4,"tenda","insalata tenda","tenda torta",1,"Correct",10655
23,5,"tenda","roccia camera","scarpa tenda",2,"Correct",8064
23,6,"finestra","finestra giacca","finestra torta",1,"Incorrect",7304
23,7,"tavolo","violino martello","tavolo violino",1,"Incorrect",7259
23,8,"giacca","giacca bambola","camera finestra",1,"Correct",9410
23,9,"libro","tavolo fazzoletto","libro specchio",2,"Correct",8762
23,10,"camera","camera scarpa","camera acqua",2,"Incorrect",5573
23,11,"insalata","giacca scarpa","roccia insalata",2,"Correct",6066
23,12,"torta","bambola roccia","torta piazza",1,"Incorrect",6476
23,13,"specchio","fazzoletto specchio","vaso libro",1,"Correct",4705
23,14,"albero","albero specchio","specchio prato",2,"Incorrect",8259
23,15,"giacca","giacca torta","giacca insalata",1,"Incorrect",9152
23,16,"libro","martello specchio","libro prato",2,"Correct",11370
23,17,"finestra","finestra piazza","finestra roccia",1,"Incorrect",4804
23,18,"tavolo","fazzoletto tavolo","vaso albero",2,"Incorrect",4934
23,19,"camera","scarpa tenda","tenda camera",2,"Correct",4800
23,20,"giacca","giacca tenda","torta scarpa",1,"Correct",2552
23,21,"martello","tavolo muro","martello vaso",2,"Correct",6440
23,22,"libro","prato albero","libro violino",2,"Correct",4573
23,23,"tenda","tenda acqua","roccia tenda",1,"Incorrect",4387
23,24,"camera","camera insalata","tenda roccia",1,"Correct",4685
23,25,"acqua","camera acqua","piazza camera",1,"Correct",3443
23,26,"bambola","bambola roccia","giacca bambola",2,"Incorrect",5566
23,27,"prato","fazzoletto prato","specchio muro",1,"Correct",5863
23,28,"acqua","tenda insalata","acqua insalata",2,"Correct",4310
23,29,"muro","albero fazzoletto","specchio muro",2,"Correct",6921
23,30,"libro","libro vaso","libro martello",1,"Correct",5610
23,31,"vaso","prato violino","fazzoletto vaso",2,"Correct",4641
23,32,"tavolo","prato tavolo","prato fazzoletto",1,"Correct",5173
23,33,"libro","libro martello","specchio violino",2,"Incorrect",6047
23,34,"camera","torta camera","piazza insalata",1,"Correct",7164
23,35,"tavolo","tavolo albero","tramonto tavolo",2,"Correct",6362
23,36,"tramonto","tramonto violino","vaso violino",1,"Correct",10206
23,37,"torta","scarpa torta","piazza tenda",1,"Correct",4226
23,38,"giacca","roccia finestra","giacca piazza",2,"Correct",5196
23,39,"camera","finestra camera","torta finestra",1,"Correct",3482
23,40,"finestra","tenda finestra","roccia piazza",1,"Correct",5486
23,41,"camera","roccia camera","acqua giacca",1,"Correct",4097
23,42,"specchio","specchio prato","specchio fazzoletto",2,"Incorrect",6913
23,43,"acqua","roccia acqua","torta acqua",2,"Incorrect",4385
23,44,"torta","scarpa finestra","torta bambola",2,"Correct",4184
23,45,"finestra","camera insalata","scarpa finestra",2,"Correct",9430
23,46,"acqua","acqua giacca","torta roccia",1,"Correct",5437
23,47,"camera","piazza camera","acqua finestra",1,"Correct",8935
23,48,"tavolo","tavolo muro","tramonto libro",1,"Correct",7025
23,49,"torta","camera scarpa","torta tenda",1,"Incorrect",2513
23,50,"tavolo","prato vaso","albero tavolo",1,"Incorrect",11022
23,51,"piazza","piazza roccia","tenda camera",2,"Incorrect",4836
23,52,"finestra","giacca piazza","finestra insalata",1,"Incorrect",3503
23,53,"torta","roccia torta","tenda finestra",1,"Correct",3529
23,54,"acqua","insalata finestra","scarpa acqua",2,"Correct",3903
23,55,"martello","martello prato","tavolo tramonto",2,"Incorrect",4594
23,56,"albero","prato libro","violino albero",2,"Correct",3441
23,57,"insalata","piazza insalata","insalata acqua",1,"Correct",3577
23,58,"roccia","roccia scarpa","camera torta",1,"Correct",4044
23,59,"tavolo","specchio tavolo","albero tramonto",2,"Incorrect",6068
23,60,"finestra","acqua roccia","finestra piazza",2,"Correct",3789
23,62,"libro","tramonto libro","fazzoletto vaso",1,"Correct",2537
23,63,"albero","fazzoletto albero","violino libro",2,"Incorrect",3203
23,64,"tavolo","tavolo vaso","specchio tavolo",1,"Correct",3414
23,65,"albero","tramonto vaso","albero prato",2,"Correct",2076
23,66,"tenda","roccia scarpa","tenda piazza",2,"Correct",3888
23,67,"vaso","martello prato","prato vaso",2,"Correct",3451
23,68,"prato","violino prato","specchio albero",1,"Correct",2197
23,69,"specchio","violino specchio","tavolo vaso",1,"Correct",3678
23,70,"martello","albero libro","martello violino",2,"Correct",2212
23,71,"libro","albero libro","tramonto violino",2,"Incorrect",4376
23,72,"albero","violino tavolo","tramonto albero",1,"Incorrect",4156
23,73,"camera","giacca tenda","camera giacca",1,"Incorrect",4345
23,74,"specchio","martello vaso","specchio martello",1,"Incorrect",4014
23,75,"acqua","giacca camera","acqua tenda",2,"Correct",3027
23,76,"acqua","insalata roccia","piazza acqua",2,"Correct",3176
23,77,"finestra","finestra giacca","bambola torta",2,"Incorrect",6074
23,78,"vaso","violino vaso","albero violino",2,"Incorrect",4368
23,79,"acqua","scarpa acqua","finestra acqua",1,"Incorrect",5416
23,80,"torta","insalata torta","torta giacca",2,"Correct",5592
23,81,"albero","vaso albero","specchio libro",1,"Correct",2787
24,1,"camera","insalata camera","camera tenda",2,"Correct",5232
24,2,"tramonto","violino specchio","tramonto vaso",2,"Correct",3793
24,3,"finestra","piazza finestra","insalata acqua",1,"Correct",6583
24,4,"tavolo","violino tavolo","prato violino",2,"Incorrect",6770
24,5,"camera","scarpa camera","scarpa giacca",1,"Correct",3880
24,6,"martello","martello violino","martello prato",1,"Correct",1903
24,7,"giacca","giacca insalata","scarpa roccia",1,"Correct",11801
24,8,"prato","prato fazzoletto","vaso violino",1,"Correct",3848
24,9,"finestra","camera acqua","scarpa finestra",1,"Incorrect",2510
24,10,"tenda","roccia tenda","torta acqua",2,"Incorrect",3540
24,11,"libro","violino libro","prato albero",1,"Correct",1758
24,12,"camera","torta camera","piazza torta",2,"Incorrect",24
24,13,"martello","martello vaso","fazzoletto albero",1,"Correct",897
24,14,"finestra","piazza camera","torta finestra",2,"Correct",960
24,15,"giacca","piazza giacca","scarpa finestra",2,"Incorrect",805
24,16,"acqua","camera giacca","acqua tenda",2,"Correct",3503
24,17,"torta","giacca tenda","scarpa torta",1,"Incorrect",1383
24,18,"acqua","torta acqua","insalata tenda",1,"Correct",496
24,19,"albero","albero violino","tavolo fazzoletto",1,"Correct",543
24,20,"libro","tavolo albero","libro albero",2,"Correct",829
24,21,"libro","libro vaso","tavolo muro",1,"Correct",237
24,22,"prato","violino prato","libro martello",2,"Incorrect",571
24,23,"acqua","roccia insalata","acqua piazza",1,"Incorrect",621
24,24,"albero","muro specchio","fazzoletto albero",1,"Incorrect",591
24,25,"libro","vaso martello","tramonto libro",2,"Correct",876
24,26,"insalata","insalata roccia","torta insalata",2,"Incorrect",995
24,27,"acqua","insalata acqua","acqua giacca",2,"Incorrect",845
24,28,"specchio","martello violino","specchio violino",2,"Correct",630
24,29,"martello","prato specchio","martello prato",1,"Incorrect",478
24,30,"acqua","acqua roccia","torta tenda",1,"Correct",258
24,31,"tavolo","libro specchio","tavolo prato",1,"Incorrect",143
24,32,"camera","insalata camera","torta camera",1,"Correct",405
24,33,"giacca","tenda giacca","roccia finestra",2,"Incorrect",440
24,34,"camera","camera finestra","piazza roccia",1,"Correct",365
24,35,"acqua","acqua camera","tenda finestra",2,"Incorrect",1458
24,36,"bambola","bambola roccia","finestra camera",2,"Incorrect",1614
24,37,"torta","tenda piazza","torta piazza",1,"Incorrect",683
24,38,"tavolo","tavolo albero","violino albero",1,"Correct",288
24,39,"tenda","finestra acqua","tenda scarpa",2,"Correct",244
24,40,"tenda","bambola torta","tenda piazza",1,"Incorrect",278
24,41,"insalata","camera scarpa","insalata piazza",1,"Incorrect",348
24,42,"vaso","tramonto violino","fazzoletto vaso",2,"Correct",1023
24,43,"libro","libro prato","tavolo specchio",2,"Incorrect",978
24,44,"libro","specchio fazzoletto","specchio libro",1,"Incorrect",944
24,45,"giacca","roccia bambola","giacca scarpa",1,"Incorrect",517
24,46,"albero","tramonto albero","albero vaso",1,"Correct",695
24,47,"albero","albero specchio","violino libro",1,"Correct",447
24,48,"finestra","giacca piazza","finestra insalata",2,"Correct",308
24,49,"tavolo","specchio tavolo","tramonto tavolo",1,"Correct",346
24,50,"tavolo","tavolo vaso","libro albero",2,"Incorrect",621
24,51,"tenda","torta roccia","insalata tenda",2,"Correct",533
24,52,"torta","torta bambola","finestra piazza",1,"Correct",518
24,53,"libro","tavolo prato","martello libro",1,"Incorrect",617
24,54,"finestra","torta giacca","finestra giacca",2,"Correct",298
24,55,"finestra","camera tenda","tenda finestra",1,"Incorrect",300
24,56,"vaso","fazzoletto vaso","violino vaso",2,"Correct",1000
24,57,"finestra","roccia finestra","acqua roccia",2,"Incorrect",517
24,58,"acqua","acqua finestra","tenda acqua",1,"Correct",334
24,59,"camera","camera giacca","giacca finestra",1,"Correct",653
24,60,"torta","roccia camera","insalata torta",1,"Incorrect",464
24,61,"albero","vaso tramonto","vaso albero",2,"Correct",509
24,62,"tavolo","tavolo violino","tramonto tavolo",1,"Incorrect",374
24,63,"muro","muro specchio","tavolo vaso",2,"Incorrect",180
24,64,"torta","tenda roccia","roccia torta",1,"Incorrect",104
24,65,"acqua","acqua scarpa","scarpa torta",1,"Correct",185
24,66,"camera","roccia camera","insalata finestra",2,"Incorrect",626
24,67,"tramonto","tramonto violino","albero specchio",2,"Incorrect",285
24,68,"acqua","acqua giacca","acqua piazza",1,"Correct",97
24,69,"piazza","piazza roccia","acqua scarpa",2,"Incorrect",322
24,70,"specchio","libro vaso","specchio fazzoletto",2,"Correct",27
24,71,"giacca","giacca insalata","bambola giacca",1,"Incorrect",194
24,72,"vaso","albero tramonto","prato vaso",1,"Incorrect",225
24,73,"tavolo","tavolo fazzoletto","tramonto libro",2,"Incorrect",166
24,74,"tavolo","tavolo muro","prato vaso",1,"Correct",131
24,75,"roccia","torta finestra","scarpa roccia",1,"Incorrect",231
24,76,"torta","piazza insalata","giacca torta",2,"Correct",187
24,77,"specchio","specchio martello","libro prato",2,"Incorrect",131
24,78,"specchio","fazzoletto prato","prato specchio",2,"Correct",340
24,79,"albero","prato albero","martello specchio",1,"Correct",766
24,80,"camera","camera piazza","scarpa tenda",1,"Correct",360
24,81,"torta","giacca bambola","torta tenda",1,"Incorrect",206
25,1,"tramonto","tramonto libro","vaso tramonto",1,"Incorrect",5042
25,2,"camera","giacca torta","roccia camera",2,"Correct",2406
25,3,"albero","vaso martello","violino albero",1,"Incorrect",3782
25,4,"tenda","acqua torta","scarpa tenda",1,"Incorrect",2796
25,5,"acqua","camera torta","roccia acqua",2,"Correct",2441
25,6,"albero","martello prato","fazzoletto albero",1,"Incorrect",3474
25,7,"martello","prato martello","fazzoletto albero",1,"Correct",3263
25,8,"tenda","roccia tenda","roccia bambola",2,"Incorrect",2530
25,9,"libro","libro albero","specchio fazzoletto",1,"Correct",8141
25,10,"tavolo","prato tavolo","specchio muro",2,"Incorrect",3499
25,11,"camera","piazza torta","camera giacca",2,"Correct",2073
25,12,"piazza","roccia piazza","tenda insalata",1,"Correct",19414
25,13,"prato","violino libro","violino prato",1,"Incorrect",3134
25,14,"finestra","finestra tenda","roccia scarpa",2,"Incorrect",1605
25,15,"finestra","finestra roccia","tenda piazza",1,"Correct",1735
25,17,"roccia","bambola giacca","roccia scarpa",1,"Incorrect",14089
25,18,"acqua","acqua tenda","insalata acqua",2,"Incorrect",1772
25,19,"camera","camera piazza","acqua roccia",2,"Incorrect",1861
25,21,"tenda","piazza tenda","giacca insalata",1,"Correct",12847
25,22,"torta","roccia piazza","giacca torta",1,"Incorrect",1868
25,23,"torta","finestra giacca","torta insalata",2,"Correct",897
25,24,"libro","violino albero","libro specchio",2,"Correct",3739
25,25,"insalata","torta bambola","roccia insalata",1,"Incorrect",1936
25,26,"martello","martello violino","tavolo violino",2,"Incorrect",556
25,27,"insalata","camera giacca","insalata piazza",2,"Correct",8624
25,28,"martello","libro specchio","martello vaso",2,"Correct",1745
25,29,"prato","prato fazzoletto","violino martello",2,"Incorrect",673
25,30,"albero","albero tavolo","tramonto albero",1,"Incorrect",1784
25,31,"specchio","prato specchio","specchio martello",2,"Incorrect",3975
25,32,"albero","muro tavolo","albero specchio",2,"Correct",1140
25,33,"albero","albero prato","vaso violino",1,"Correct",1571
25,35,"tavolo","prato libro","vaso tavolo",2,"Correct",19576
25,36,"vaso","prato vaso","fazzoletto vaso",2,"Correct",661
25,37,"vaso","martello libro","prato vaso",1,"Incorrect",3748
25,38,"tavolo","tavolo fazzoletto","tavolo violino",2,"Correct",444
25,39,"specchio","specchio martello","fazzoletto prato",1,"Correct",33
25,40,"acqua","torta acqua","camera roccia",2,"Incorrect",3327
25,41,"camera","camera scarpa","tenda acqua",2,"Incorrect",735
25,42,"torta","roccia torta","piazza finestra",1,"Correct",3688
25,43,"specchio","specchio fazzoletto","albero prato",1,"Correct",97
25,44,"torta","tenda giacca","torta tenda",2,"Correct",3484
25,45,"specchio","specchio violino","prato tavolo",2,"Incorrect",371
25,46,"tavolo","fazzoletto tavolo","tavolo tramonto",2,"Incorrect",510
25,47,"giacca","finestra acqua","giacca scarpa",2,"Correct",1537
25,48,"torta","piazza insalata","torta piazza",2,"Correct",1704
25,49,"giacca","insalata giacca","tenda torta",1,"Correct",1543
25,51,"acqua","acqua camera","scarpa giacca",1,"Correct",14428
25,55,"giacca","acqua giacca","giacca piazza",2,"Correct",318
25,56,"finestra","scarpa finestra","piazza camera",2,"Incorrect",705
25,57,"giacca","tenda giacca","finestra torta",1,"Correct",863
25,58,"tenda","insalata tenda","camera finestra",1,"Correct",439
25,59,"camera","roccia torta","camera finestra",1,"Incorrect",3939
25,60,"torta","tenda finestra","torta bambola",2,"Correct",2804
25,64,"tavolo","specchio violino","tavolo albero",1,"Incorrect",263
25,65,"torta","scarpa camera","scarpa torta",2,"Correct",1064
25,66,"acqua","camera acqua","insalata acqua",2,"Correct",493
25,67,"tramonto","tramonto violino","specchio tavolo",2,"Incorrect",14547
25,68,"finestra","finestra insalata","finestra piazza",2,"Correct",16
25,69,"libro","tavolo vaso","violino libro",2,"Correct",389
25,70,"tavolo","muro tavolo","specchio prato",2,"Incorrect",379
25,71,"muro","muro specchio","tramonto albero",2,"Incorrect",10248
25,72,"vaso","vaso libro","vaso violino",1,"Incorrect",535
25,73,"finestra","insalata roccia","finestra torta",2,"Correct",593
25,74,"finestra","roccia tenda","insalata finestra",2,"Correct",1602
25,75,"tavolo","libro albero","tavolo specchio",2,"Correct",2737
25,80,"acqua","torta scarpa","acqua piazza",2,"Correct",377
25,81,"acqua","torta insalata","acqua finestra",2,"Correct",755
26,2,"libro","prato libro","libro vaso",1,"Incorrect",13110
26,3,"camera","scarpa acqua","tenda camera",2,"Correct",11667
26,4,"muro","specchio muro","vaso violino",1,"Correct",13735
26,5,"finestra","finestra tenda","finestra scarpa",1,"Correct",15335
26,6,"giacca","scarpa tenda","bambola giacca",1,"Incorrect",13876
26,7,"prato","prato violino","albero tavolo",1,"Correct",13982
26,8,"torta","scarpa torta","camera torta",2,"Incorrect",12607
26,9,"libro","fazzoletto albero","albero libro",1,"Incorrect",8996
26,10,"martello","martello violino","albero vaso",1,"Correct",3930
26,11,"camera","piazza camera","tenda insalata",2,"Incorrect",8065
26,12,"tenda","insalata finestra","roccia tenda",2,"Correct",14726
26,13,"tavolo","albero prato","prato tavolo",1,"Incorrect",7751
26,14,"specchio","prato specchio","vaso fazzoletto",2,"Incorrect",7057
26,15,"insalata","acqua roccia","insalata piazza",2,"Correct",6937
26,16,"torta","camera piazza","torta giacca",2,"Correct",7578
26,17,"giacca","insalata giacca","camera tenda",2,"Incorrect",2780
26,18,"camera","insalata camera","giacca piazza",1,"Correct",7245
26,19,"albero","tramonto libro","albero specchio",2,"Correct",7079
26,20,"libro","vaso tramonto","tramonto libro",1,"Incorrect",11207
26,21,"acqua","acqua piazza","insalata camera",1,"Correct",2385
26,22,"albero","albero vaso","tavolo vaso",1,"Correct",5372
26,23,"acqua","acqua camera","camera roccia",1,"Correct",7157
26,24,"finestra","piazza finestra","piazza roccia",2,"Incorrect",8242
26,25,"tenda","tenda scarpa","finestra piazza",1,"Correct",3718
26,26,"finestra","finestra insalata","giacca finestra",1,"Correct",5730
26,27,"vaso","vaso prato","violino martello",2,"Incorrect",6134
26,28,"acqua","acqua insalata","tenda acqua",2,"Correct",5508
26,29,"finestra","finestra roccia","roccia scarpa",2,"Incorrect",6524
26,30,"specchio","fazzoletto specchio","martello specchio",1,"Correct",7921
26,31,"camera","scarpa camera","roccia camera",2,"Correct",3584
26,32,"giacca","tenda acqua","scarpa giacca",2,"Correct",2763
26,33,"torta","acqua piazza","piazza torta",2,"Correct",6801
26,34,"finestra","giacca finestra","torta tenda",2,"Incorrect",5526
26,35,"tavolo","libro albero","tavolo specchio",1,"Incorrect",5735
26,36,"vaso","specchio prato","vaso violino",2,"Correct",4611
26,37,"libro","tavolo specchio","libro violino",2,"Correct",4641
26,38,"tavolo","violino specchio","tavolo violino",2,"Correct",4237
26,39,"prato","martello prato","fazzoletto prato",2,"Correct",3998
26,40,"albero","libro specchio","fazzoletto albero",1,"Incorrect",5689
26,41,"giacca","tenda giacca","roccia tenda",1,"Correct",5507
26,42,"torta","torta tenda","insalata roccia",1,"Correct",5156
26,43,"tenda","insalata giacca","insalata tenda",1,"Incorrect",3895
26,44,"camera","torta giacca","torta camera",2,"Correct",4021
26,45,"tenda","tenda piazza","tenda giacca",2,"Incorrect",3931
26,46,"camera","scarpa camera","acqua finestra",2,"Incorrect",3305
26,47,"tavolo","prato violino","tavolo albero",1,"Incorrect",2930
26,48,"piazza","torta acqua","roccia piazza",2,"Correct",8169
26,49,"martello","martello vaso","specchio fazzoletto",1,"Correct",5785
26,50,"specchio","martello libro","specchio violino",2,"Correct",5297
26,51,"acqua","finestra tenda","acqua scarpa",2,"Correct",1801
26,52,"giacca","piazza tenda","giacca piazza",2,"Correct",5403
26,53,"libro","tramonto albero","libro prato",1,"Incorrect",5994
26,54,"tavolo","vaso tavolo","violino albero",2,"Incorrect",6055
26,55,"tavolo","tavolo prato","tavolo muro",2,"Correct",6656
26,56,"acqua","acqua insalata","insalata torta",1,"Correct",1715
26,57,"albero","libro violino","violino albero",2,"Correct",5354
26,58,"camera","finestra camera","piazza torta",1,"Correct",4046
26,59,"torta","roccia torta","torta bambola",2,"Incorrect",4789
26,60,"vaso","tavolo tramonto","fazzoletto vaso",2,"Correct",3584
26,61,"acqua","finestra acqua","giacca camera",1,"Correct",2197
26,62,"tavolo","tavolo fazzoletto","specchio albero",2,"Incorrect",3095
26,63,"finestra","scarpa torta","torta finestra",1,"Incorrect",2512
26,64,"tavolo","tavolo tramonto","violino tavolo",1,"Correct",3786
26,65,"bambola","bambola roccia","roccia finestra",2,"Incorrect",4044
26,66,"albero","prato albero","muro specchio",1,"Correct",4612
26,67,"torta","torta insalata","roccia torta",1,"Correct",6237
26,68,"tramonto","prato fazzoletto","violino tramonto",2,"Correct",3332
26,69,"camera","finestra camera","giacca camera",2,"Correct",1898
26,70,"acqua","scarpa giacca","acqua giacca",2,"Correct",5124
26,71,"insalata","roccia bambola","roccia insalata",1,"Incorrect",3504
26,72,"specchio","specchio martello","vaso prato",1,"Correct",3522
26,73,"torta","bambola torta","giacca bambola",2,"Incorrect",2784
26,74,"libro","libro specchio","vaso martello",1,"Correct",5368
26,75,"libro","libro martello","vaso libro",2,"Incorrect",6185
26,76,"finestra","finestra torta","finestra scarpa",1,"Incorrect",6599
26,77,"acqua","acqua roccia","giacca acqua",1,"Correct",3443
26,78,"acqua","camera acqua","torta acqua",2,"Correct",6798
26,79,"martello","tramonto violino","prato martello",1,"Incorrect",4224
26,80,"tramonto","vaso tramonto","tavolo muro",2,"Incorrect",4868
26,81,"roccia","roccia scarpa","insalata piazza",1,"Correct",2079
27,1,"giacca","piazza camera","piazza giacca",2,"Correct",11191
27,2,"specchio","prato specchio","martello libro",1,"Correct",3424
27,3,"acqua","acqua insalata","bambola giacca",1,"Correct",2892
27,4,"specchio","specchio martello","tramonto tavolo",1,"Correct",3551
27,5,"albero","albero vaso","libro albero",1,"Correct",5182
27,6,"vaso","violino vaso","prato libro",1,"Correct",4116
27,7,"acqua","giacca acqua","acqua torta",2,"Correct",4957
27,8,"tavolo","vaso tavolo","albero fazzoletto",2,"Incorrect",5577
27,9,"libro","vaso fazzoletto","libro violino",2,"Correct",3602
27,10,"libro","martello libro","albero specchio",2,"Incorrect",3083
27,11,"camera","torta camera","torta bambola",1,"Correct",2728
27,12,"specchio","prato specchio","violino specchio",2,"Correct",3330
27,13,"camera","scarpa roccia","camera insalata",2,"Correct",5977
27,14,"tenda","finestra piazza","insalata tenda",1,"Incorrect",3161
27,15,"finestra","piazza finestra","camera roccia",2,"Incorrect",6444
27,16,"torta","bambola roccia","tenda torta",2,"Correct",4551
27,17,"tavolo","fazzoletto tavolo","prato martello",2,"Incorrect",4966
27,18,"tenda","insalata acqua","tenda scarpa",1,"Incorrect",5205
27,19,"martello","martello violino","violino albero",2,"Incorrect",5369
27,20,"bambola","roccia bambola","scarpa finestra",2,"Incorrect",3563
27,21,"tavolo","vaso tramonto","violino tavolo",2,"Correct",3148
27,22,"camera","camera roccia","insalata camera",1,"Correct",3682
27,23,"torta","roccia torta","piazza torta",2,"Correct",3819
27,24,"torta","torta insalata","acqua scarpa",1,"Correct",2339
27,25,"albero","tavolo fazzoletto","albero prato",2,"Correct",2085
27,26,"specchio","fazzoletto specchio","albero vaso",1,"Correct",2934
27,27,"camera","finestra insalata","camera tenda",2,"Correct",3048
27,28,"camera","tenda finestra","camera piazza",1,"Incorrect",3753
27,29,"tenda","roccia tenda","finestra giacca",1,"Correct",2593
27,30,"tavolo","tavolo specchio","tavolo albero",1,"Correct",4925
27,31,"acqua","tenda acqua","roccia insalata",1,"Correct",3369
27,32,"piazza","roccia piazza","torta camera",2,"Incorrect",3392
27,33,"albero","vaso tavolo","tramonto albero",2,"Correct",2598
27,34,"libro","libro specchio","vaso libro",2,"Incorrect",2841
27,35,"vaso","specchio tavolo","vaso prato",2,"Correct",4539
27,36,"libro","tavolo violino","libro vaso",2,"Correct",2785
27,37,"acqua","piazza insalata","camera acqua",2,"Correct",2411
27,38,"giacca","scarpa giacca","insalata tenda",1,"Correct",2223
27,39,"tavolo","prato tavolo","martello specchio",1,"Correct",4376
27,40,"insalata","insalata roccia","scarpa torta",1,"Correct",4018
27,41,"martello","martello vaso","albero prato",2,"Incorrect",2896
27,42,"giacca","finestra torta","tenda giacca",2,"Correct",2195
27,43,"prato","violino prato","muro tavolo",1,"Correct",2104
27,44,"acqua","torta acqua","acqua roccia",2,"Correct",1864
27,45,"roccia","giacca tenda","scarpa roccia",2,"Correct",2982
27,46,"tavolo","albero tramonto","tavolo muro",1,"Incorrect",3948
27,47,"vaso","muro specchio","fazzoletto vaso",2,"Correct",2272
27,48,"finestra","tenda finestra","acqua camera",1,"Correct",2468
27,49,"libro","prato libro","violino specchio",1,"Correct",4606
27,50,"insalata","roccia piazza","piazza insalata",2,"Correct",3417
27,51,"libro","vaso martello","libro albero",1,"Incorrect",3895
27,52,"torta","bambola torta","camera giacca",1,"Correct",2480
27,53,"tavolo","tramonto tavolo","martello violino",1,"Correct",2987
27,54,"tavolo","violino libro","albero tavolo",2,"Correct",2563
