participant_id,stimulus,rt,response,response_corrected,trial_order,age,participant_age_group,gender,rt_measure
2,Tiere,128904.73922902496,heuschrecke,Heuschrecke,1,67,older,male,session_elapsed
2,Tiere,130377.66439909296,grille,Grille,1,67,older,male,session_elapsed
2,Tiere,136234.30839002266,auerhahn,Auerhuhn,1,67,older,male,session_elapsed
2,Tiere,137406.3492063492,rebhuhn,Rebhuhn,1,67,older,male,session_elapsed
2,Tiere,143104.69387755104,blaesshuhn,Blaesshuhn,1,67,older,male,session_elapsed
2,Tiere,144932.947845805,stockente,Stockente,1,67,older,male,session_elapsed
2,Tiere,146464.94331065757,eiderente,Eiderente,1,67,older,male,session_elapsed
2,Tiere,161177.91383219956,ringelnatter,Ringelnatter,1,67,older,male,session_elapsed
2,Tiere,163505.53287981858,anakonda,Anakonda,1,67,older,male,session_elapsed
2,Tiere,165703.12925170068,viper,Viper,1,67,older,male,session_elapsed
2,Tiere,173238.6394557823,gecko,Gecko,1,67,older,male,session_elapsed
2,Tiere,184002.63038548752,wasserbueffel,Wasserbueffel,1,67,older,male,session_elapsed
2,Tiere,186159.56916099772,wisent,Wisent,1,67,older,male,session_elapsed
2,Tiere,211168.14058956917,kakerlake,Kakerlake,1,67,older,male,session_elapsed
2,Tiere,217446.21315192743,spinne,Spinne,1,67,older,male,session_elapsed
2,Tiere,233198.04988662133,ameise,Ameise,1,67,older,male,session_elapsed
2,Tiere,234455.0113378685,termite,Termite,1,67,older,male,session_elapsed
2,Tiere,254950.54421768707,opossum,Beutelratte,1,67,older,male,session_elapsed
2,Tiere,258015.8956916099,nilpferd,Nilpferd,1,67,older,male,session_elapsed
2,Tiere,264433.2199546485,zebra,Zebra,1,67,older,male,session_elapsed
2,Tiere,267854.26303854876,gnu,Gnu,1,67,older,male,session_elapsed
2,Tiere,275109.5918367347,reh,Reh,1,67,older,male,session_elapsed
2,Tiere,275687.18820861675,hirsch,Hirsch,1,67,older,male,session_elapsed
2,Tiere,276386.5759637188,wildschwein,Wildschwein,1,67,older,male,session_elapsed
2,Tiere,277131.63265306124,hase,Hase,1,67,older,male,session_elapsed
2,Tiere,278185.69160997734,kaninchen,Kaninchen,1,67,older,male,session_elapsed
2,Tiere,282533.9682539683,rebhuhn,Rebhuhn,1,67,older,male,session_elapsed
2,Tiere,293126.6666666667,gaemse,Gaemse,1,67,older,male,session_elapsed
2,Tiere,303523.08390022675,springbock,Springbock,1,67,older,male,session_elapsed
2,Tiere,306363.74149659864,gazelle,Gazelle,1,67,older,male,session_elapsed
2,Tiere,322693.35600907035,thunfisch,Thunfisch,1,67,older,male,session_elapsed
2,Tiere,324280.2721088435,krake,Krake,1,67,older,male,session_elapsed
2,Tiere,338370.95238095237,steinbeisser,Steinbeisser,1,67,older,male,session_elapsed
2,Tiere,359758.20861678006,pelikan,Pelikan,1,67,older,male,session_elapsed
2,Tiere,367728.84353741497,gaemse,Gaemse,1,67,older,male,session_elapsed
2,Tiere,408896.1678004535,bussard,Bussard,1,67,older,male,session_elapsed
2,Tiere,409384.10430839,falke,Falke,1,67,older,male,session_elapsed
2,Tiere,422003.8775510204,?,NA,1,67,older,male,session_elapsed
2,Tiere,422531.5192743765,opossum,Beutelratte,1,67,older,male,session_elapsed
2,Tiere,424724.126984127,biber,Biber,1,67,older,male,session_elapsed
2,Tiere,460214.5124716553,rebhuhn,Rebhuhn,1,67,older,male,session_elapsed
2,Tiere,517640.4308390023,alligator,Alligator,1,67,older,male,session_elapsed
2,Länder,4239.591836734694,usa,Vereinigte Staaten von Amerika,0,67,older,male,session_elapsed
2,Länder,5884.149659863946,kanada,Kanada,0,67,older,male,session_elapsed
2,Länder,7225.578231292518,argentinien,Argentinien,0,67,older,male,session_elapsed
2,Länder,8930.340136054421,mexiko,Mexiko,0,67,older,male,session_elapsed
2,Länder,10520.31746031746,brasilien,Brasilien,0,67,older,male,session_elapsed
2,Länder,12210.226757369615,uruguay,Uruguay,0,67,older,male,session_elapsed
2,Länder,13748.231292517006,bolivien,Bolivien,0,67,older,male,session_elapsed
2,Länder,15509.138321995466,paraguay,Paraguay,0,67,older,male,session_elapsed
2,Länder,17974.081632653062,chile,Chile,0,67,older,male,session_elapsed
2,Länder,20749.138321995462,honduras,Honduras,0,67,older,male,session_elapsed
2,Länder,23625.48752834467,haiti,Haiti,0,67,older,male,session_elapsed
2,Länder,25628.14058956916,kuba,Kuba,0,67,older,male,session_elapsed
2,Länder,28974.126984126982,deutschland,Deutschland,0,67,older,male,session_elapsed
2,Länder,31059.433106575965,polen,Polen,0,67,older,male,session_elapsed
2,Länder,33334.489795918365,schweiz,Schweiz,0,67,older,male,session_elapsed
2,Länder,35571.13378684807,osterreich,Oesterreich,0,67,older,male,session_elapsed
2,Länder,37995.10204081632,frankreich,Frankreich,0,67,older,male,session_elapsed
2,Länder,40323.7641723356,italien,Italien,0,67,older,male,session_elapsed
2,Länder,42851.45124716553,belgien,Belgien,0,67,older,male,session_elapsed
2,Länder,44804.10430839002,niederlande,Niederlande,0,67,older,male,session_elapsed
2,Länder,47410.748299319726,luxemburg,Luxemburg,0,67,older,male,session_elapsed
2,Länder,49506.37188208617,belgien,Belgien,0,67,older,male,session_elapsed
2,Länder,53529.18367346939,grossbritannien,Vereinigtes Koenigreich Grossbritannien und Nordirland,0,67,older,male,session_elapsed
2,Länder,55950.49886621315,irland,Irland,0,67,older,male,session_elapsed
2,Länder,58181.83673469388,groenland,Groenland,0,67,older,male,session_elapsed
2,Länder,61911.76870748299,schweden,Schweden,0,67,older,male,session_elapsed
2,Länder,63528.639455782315,danemark,Daenemark,0,67,older,male,session_elapsed
2,Länder,65073.01587301587,norwegen,Norwegen,0,67,older,male,session_elapsed
2,Länder,66398.95691609978,finnland,Finnland,0,67,older,male,session_elapsed
2,Länder,70234.35374149661,australien,Australien,0,67,older,male,session_elapsed
2,Länder,72218.07256235827,neuseeland,Neuseeland,0,67,older,male,session_elapsed
2,Länder,77101.60997732426,russland,Russische Foederation,0,67,older,male,session_elapsed
2,Länder,81381.26984126984,tschechei,Tschechische Republik,0,67,older,male,session_elapsed
2,Länder,84725.21541950114,slowakia,Slowakei,0,67,older,male,session_elapsed
2,Länder,84725.21541950114,slowakien,Slowakei,0,67,older,male,session_elapsed
2,Länder,86860.8163265306,slowenien,Slowenien,0,67,older,male,session_elapsed
2,Länder,89815.80498866213,bosnienundherzegowina,Bosnien und Herzegowina,0,67,older,male,session_elapsed
2,Länder,93990.74829931972,griechenland,Griechenland,0,67,older,male,session_elapsed
2,Länder,96131.97278911564,turkei,Tuerkei,0,67,older,male,session_elapsed
2,Länder,102376.50793650791,russland,Russische Foederation,0,67,older,male,session_elapsed
2,Länder,105107.95918367348,ukraine,Ukraine,0,67,older,male,session_elapsed
2,Länder,106859.90929705216,weissrussland,Belarus,0,67,older,male,session_elapsed
2,Länder,108614.89795918368,lettland,Lettland,0,67,older,male,session_elapsed
2,Länder,110214.89795918368,estland,Estland,0,67,older,male,session_elapsed
2,Länder,113883.8321995465,rumanien,Rumaenien,0,67,older,male,session_elapsed
2,Länder,115608.88888888888,ungarn,Ungarn,0,67,older,male,session_elapsed
2,Länder,117289.0022675737,bulgarien,Bulgarien,0,67,older,male,session_elapsed
2,Länder,120668.9342403628,sanmarino,San Marino,0,67,older,male,session_elapsed
2,Länder,122811.8820861678,liechtenstein,Liechtenstein,0,67,older,male,session_elapsed
2,Länder,126361.15646258504,andorra,Andorra,0,67,older,male,session_elapsed
2,Länder,130362.81179138322,china,China,0,67,older,male,session_elapsed
2,Länder,131727.84580498867,japan,Japan,0,67,older,male,session_elapsed
2,Länder,135285.12471655328,nordkorea,Demokratische Volksrepublik Korea,0,67,older,male,session_elapsed
2,Länder,136696.80272108843,suedkorea,Republik Korea,0,67,older,male,session_elapsed
2,Länder,140237.43764172334,indien,Indien,0,67,older,male,session_elapsed
2,Länder,141892.08616780044,pakistan,Pakistan,0,67,older,male,session_elapsed
2,Länder,144570.72562358278,ceylon,Sri Lanka,0,67,older,male,session_elapsed
2,Länder,150307.95918367346,tadschikistan,Tadschikistan,0,67,older,male,session_elapsed
2,Länder,151859.75056689343,usbekistan,Usbekistan,0,67,older,male,session_elapsed
2,Länder,153520.11337868482,kasachstan,Kasachstan,0,67,older,male,session_elapsed
2,Länder,161706.7573696145,malaysia,Malaysia,0,67,older,male,session_elapsed
2,Länder,165851.08843537414,burma,Myanmar,0,67,older,male,session_elapsed
2,Länder,169039.0702947846,singapur,Singapur,0,67,older,male,session_elapsed
2,Länder,181415.0566893424,vietnam,Vietnam,0,67,older,male,session_elapsed
2,Länder,184160.40816326533,laos,Demokratische Volksrepublik Laos,0,67,older,male,session_elapsed
2,Länder,200142.4036281179,hawaii,Hawaii,0,67,older,male,session_elapsed
2,Länder,233448.07256235828,dominikanischerepublik,Dominikanische Republik,0,67,older,male,session_elapsed
2,Länder,245247.3469387755,honduras,Honduras,0,67,older,male,session_elapsed
2,Länder,251842.97052154195,guyana,Guyana,0,67,older,male,session_elapsed
2,Länder,262074.26303854873,seychellen,Seychellen,0,67,older,male,session_elapsed
2,Länder,264778.5714285714,madagaskar,Madagaskar,0,67,older,male,session_elapsed
2,Länder,269132.5170068027,agypten,Aegypten,0,67,older,male,session_elapsed
2,Länder,270169.65986394556,algerien,Algerien,0,67,older,male,session_elapsed
2,Länder,271745.60090702947,marokko,Marokko,0,67,older,male,session_elapsed
2,Länder,272639.8185941043,libyen,Libyen,0,67,older,male,session_elapsed
2,Länder,274046.8253968254,tunesien,Tunesien,0,67,older,male,session_elapsed
2,Länder,276718.0725623583,ghana,Ghana,0,67,older,male,session_elapsed
2,Länder,277670.29478458053,kenia,Kenia,0,67,older,male,session_elapsed
2,Länder,280091.49659863947,uganda,Uganda,0,67,older,male,session_elapsed
2,Länder,282986.7800453515,sudafrika,Suedafrika,0,67,older,male,session_elapsed
2,Länder,285295.10204081633,namibia,Namibia,0,67,older,male,session_elapsed
2,Länder,287794.01360544213,kongo,Kongo,0,67,older,male,session_elapsed
2,Länder,294846.9387755102,malawi,Malawi,0,67,older,male,session_elapsed
2,Länder,307763.90022675734,elfenbeinkueste,Elfenbeinkueste,0,67,older,male,session_elapsed
2,Länder,310212.40362811787,athiopien,Aethiopien,0,67,older,male,session_elapsed
2,Länder,335630.7256235827,sudan,Sudan,0,67,older,male,session_elapsed
2,Länder,340091.74603174604,nigeria,Nigeria,0,67,older,male,session_elapsed
2,Länder,376167.074829932,portugal,Portugal,0,67,older,male,session_elapsed
2,Länder,376802.6757369615,spanien,Spanien,0,67,older,male,session_elapsed
2,Länder,380322.26757369615,angola,Angola,0,67,older,male,session_elapsed
2,Länder,396163.514739229,ruanda,Ruanda,0,67,older,male,session_elapsed
2,Länder,404412.5623582767,mali,Mali,0,67,older,male,session_elapsed
2,Länder,411475.8730158731,tschad,Tschad,0,67,older,male,session_elapsed
2,Länder,468175.8276643991,groenland,Groenland,0,67,older,male,session_elapsed
2,Länder,468969.6598639456,island,Island,0,67,older,male,session_elapsed
2,Länder,485991.9274376417,grenada,Grenada,0,67,older,male,session_elapsed
2,Länder,545728.5714285714,schweiz,Schweiz,0,67,older,male,session_elapsed
2,Länder,546720.566893424,osterreich,Oesterreich,0,67,older,male,session_elapsed
2,Länder,559843.8775510205,andorra,Andorra,0,67,older,male,session_elapsed
3,Tiere,14614.013605442176,kuh,Kuh,0,72,older,male,session_elapsed
3,Tiere,15954.37641723356,pferd,Pferd,0,72,older,male,session_elapsed
3,Tiere,18343.673469387755,schwein,Schwein,0,72,older,male,session_elapsed
3,Tiere,21489.863945578232,hund,Hund,0,72,older,male,session_elapsed
3,Tiere,23056.235827664397,katze,Katze,0,72,older,male,session_elapsed
3,Tiere,24954.875283446712,huhn,Huhn,0,72,older,male,session_elapsed
3,Tiere,28337.800453514737,vogel,Vogel,0,72,older,male,session_elapsed
3,Tiere,31167.097505668935,spatz,Spatz,0,72,older,male,session_elapsed
3,Tiere,34435.12471655329,star,Star,0,72,older,male,session_elapsed
3,Tiere,37280.04535147392,eule,Eule,0,72,older,male,session_elapsed
3,Tiere,40227.074829931975,meise,Meise,0,72,older,male,session_elapsed
3,Tiere,44489.727891156464,krokodil,Krokodil,0,72,older,male,session_elapsed
3,Tiere,48340.38548752834,schlange,Schlange,0,72,older,male,session_elapsed
3,Tiere,66013.6507936508,adler,Adler,0,72,older,male,session_elapsed
3,Tiere,67602.97052154195,kibitz,Kiebitz,0,72,older,male,session_elapsed
3,Tiere,70353.96825396825,elster,Elster,0,72,older,male,session_elapsed
3,Tiere,73095.28344671201,star,Star,0,72,older,male,session_elapsed
3,Tiere,74033.24263038549,amsel,Amsel,0,72,older,male,session_elapsed
3,Tiere,82149.0022675737,esel,Esel,0,72,older,male,session_elapsed
3,Tiere,86333.60544217688,loewe,Loewe,0,72,older,male,session_elapsed
3,Tiere,87342.13151927438,tiger,Tiger,0,72,older,male,session_elapsed
3,Tiere,90065.41950113379,nashorn,Nashorn,0,72,older,male,session_elapsed
3,Tiere,93816.03174603176,elefant,Elefant,0,72,older,male,session_elapsed
3,Tiere,114886.09977324263,giraffe,Giraffe,0,72,older,male,session_elapsed
3,Tiere,149724.78458049888,panther,Panther,0,72,older,male,session_elapsed
3,Tiere,152884.76190476192,jaguar,Jaguar,0,72,older,male,session_elapsed
3,Tiere,153202.26757369615,jaguar,Jaguar,0,72,older,male,session_elapsed
3,Tiere,160111.90476190476,hyaene,Hyaene,0,72,older,male,session_elapsed
3,Tiere,192610.47619047615,elster,Elster,0,72,older,male,session_elapsed
3,Tiere,194728.68480725624,kuckuck,Kuckuck,0,72,older,male,session_elapsed
3,Tiere,203241.9501133787,specht,Specht,0,72,older,male,session_elapsed
3,Tiere,210996.59863945577,schwalbe,Schwalbe,0,72,older,male,session_elapsed
3,Tiere,238708.77551020408,regenwurm,Regenwurm,0,72,older,male,session_elapsed
3,Tiere,240383.4240362812,maulwurf,Maulwurf,0,72,older,male,session_elapsed
3,Tiere,245292.08616780044,mistkaefer,Mistkaefer,0,72,older,male,session_elapsed
3,Tiere,248538.4807256236,marienkaefer,Marienkaefer,0,72,older,male,session_elapsed
3,Tiere,255277.5283446712,floh,Floh,0,72,older,male,session_elapsed
3,Tiere,267501.5419501134,spinne,Spinne,0,72,older,male,session_elapsed
3,Tiere,275009.61451247166,fliege,Fliege,0,72,older,male,session_elapsed
3,Tiere,297261.179138322,borkenkaefer,Borkenkaefer,0,72,older,male,session_elapsed
3,Tiere,317309.1156462585,pelikan,Pelikan,0,72,older,male,session_elapsed
3,Tiere,319641.4965986394,haifisch,Hai,0,72,older,male,session_elapsed
3,Tiere,323536.87074829935,wal,Wal,0,72,older,male,session_elapsed
3,Tiere,328212.19954648527,pinguin,Pinguin,0,72,older,male,session_elapsed
3,Tiere,332771.06575963716,eisbaer,Eisbaer,0,72,older,male,session_elapsed
3,Tiere,339278.7528344671,seeschlange,Seeschlange,0,72,older,male,session_elapsed
3,Tiere,342868.4126984127,natter,Natter,0,72,older,male,session_elapsed
3,Tiere,350764.6485260771,python,Python,0,72,older,male,session_elapsed
3,Tiere,387211.2244897959,kartoffelkaefer,Kartoffelkaefer,0,72,older,male,session_elapsed
3,Tiere,389819.2517006803,spinne,Spinne,0,72,older,male,session_elapsed
3,Tiere,403969.3650793651,borkenkaefer,Borkenkaefer,0,72,older,male,session_elapsed
3,Tiere,426726.1904761905,nashorn,Nashorn,0,72,older,male,session_elapsed
3,Tiere,431991.5192743764,antilope,Antilope,0,72,older,male,session_elapsed
3,Tiere,488468.2993197279,maus,Maus,0,72,older,male,session_elapsed
3,Tiere,492970.20408163266,ratte,Ratte,0,72,older,male,session_elapsed
3,Tiere,505053.85487528343,katze,Katze,0,72,older,male,session_elapsed
3,Tiere,507165.8276643991,hund,Hund,0,72,older,male,session_elapsed
3,Tiere,512169.63718820864,"dackel,dachshund",Dackel,0,72,older,male,session_elapsed
3,Tiere,516237.23356009065,schaeferhund,Schaeferhund,0,72,older,male,session_elapsed
3,Tiere,522881.224489796,goldenretriever,Golden Retriever,0,72,older,male,session_elapsed
3,Tiere,528301.9954648527,bernhardiner,Bernhardiner,0,72,older,male,session_elapsed
3,Tiere,546877.0294784581,wolf,Wolf,0,72,older,male,session_elapsed
3,Tiere,551164.5124716554,puma,Puma,0,72,older,male,session_elapsed
3,Tiere,558206.1451247166,baer,Baer,0,72,older,male,session_elapsed
3,Tiere,572718.775510204,haifisch,Hai,0,72,older,male,session_elapsed
3,Tiere,577747.1882086168,karpfen,Karpfen,0,72,older,male,session_elapsed
3,Tiere,581198.5714285715,aal,Aal,0,72,older,male,session_elapsed
3,Länder,5777.02947845805,portugal,Portugal,1,72,older,male,session_elapsed
3,Länder,8501.08843537415,spanien,Spanien,1,72,older,male,session_elapsed
3,Länder,11542.448979591838,frankreich,Frankreich,1,72,older,male,session_elapsed
3,Länder,13507.414965986396,deutschland,Deutschland,1,72,older,male,session_elapsed
3,Länder,16711.40589569161,polen,Polen,1,72,older,male,session_elapsed
3,Länder,18998.775510204083,tschechien,Tschechische Republik,1,72,older,male,session_elapsed
3,Länder,19885.124716553288,slowakei,Slowakei,1,72,older,male,session_elapsed
3,Länder,23780.97505668934,holland,Niederlande,1,72,older,male,session_elapsed
3,Länder,27014.03628117914,schweden,Schweden,1,72,older,male,session_elapsed
3,Länder,28036.326530612245,norwegen,Norwegen,1,72,older,male,session_elapsed
3,Länder,29694.03628117914,danemark,Daenemark,1,72,older,male,session_elapsed
3,Länder,42497.84580498866,russland,Russische Foederation,1,72,older,male,session_elapsed
3,Länder,44002.49433106576,osterreich,Oesterreich,1,72,older,male,session_elapsed
3,Länder,63682.78911564626,serbien,Serbien,1,72,older,male,session_elapsed
3,Länder,65142.65306122449,kroatien,Kroatien,1,72,older,male,session_elapsed
3,Länder,71689.90929705216,agypten,Aegypten,1,72,older,male,session_elapsed
3,Länder,73911.90476190476,turkei,Tuerkei,1,72,older,male,session_elapsed
3,Länder,79749.02494331067,griechenland,Griechenland,1,72,older,male,session_elapsed
3,Länder,87086.07709750567,saudiarabien,Saudi-Arabien,1,72,older,male,session_elapsed
3,Länder,99302.04081632654,tunesien,Tunesien,1,72,older,male,session_elapsed
3,Länder,100220.04535147392,marokko,Marokko,1,72,older,male,session_elapsed
3,Länder,106855.07936507936,pakistan,Pakistan,1,72,older,male,session_elapsed
